Epoch, Train Loss, Validation Loss
1, 163.6568, 214.7107
2, 167.4835, 180.2593
3, 150.4325, 134.1007
4, 118.9287, 105.8031
5, 102.3478, 88.9713
6, 84.5084, 85.1435
7, 85.8726, 80.7186
8, 77.2065, 90.0415
9, 75.7607, 75.2948
10, 76.3616, 64.0213
11, 87.2050, 61.4134
12, 74.7237, 68.6640
13, 76.5336, 70.5022
14, 87.2605, 65.0070
15, 68.6626, 57.8133
16, 76.6567, 68.0186
17, 77.4601, 64.1406
18, 65.3986, 59.0428
19, 75.6529, 63.4644
20, 76.3396, 63.7012
21, 72.3076, 64.3995
22, 67.6024, 59.0927
23, 71.9337, 63.5170
24, 64.8153, 59.2529
25, 64.4094, 61.4024
26, 67.9759, 64.8440
27, 69.2825, 64.9701
28, 69.0151, 57.3257
29, 74.1424, 66.9043
30, 69.1110, 56.9681
31, 62.4316, 58.1159
32, 71.2253, 55.1050
33, 72.4178, 58.4040
34, 78.3716, 76.2803
35, 65.9680, 59.7016
36, 66.0668, 60.7605
37, 66.9463, 60.1129
38, 69.9124, 55.4938
39, 65.6270, 75.3985
40, 65.4597, 63.4409
41, 61.3640, 60.4738
42, 66.6955, 53.3042
43, 67.0176, 60.6490
44, 70.5187, 52.4567
45, 59.8347, 60.6524
46, 67.4793, 64.1901
47, 65.9583, 51.2411
48, 62.6646, 54.0586
49, 58.7183, 66.1941
50, 68.1248, 54.1346
51, 63.6126, 50.2344
52, 58.9252, 76.3563
53, 60.6047, 73.6857
54, 59.3521, 48.9570
55, 58.2228, 59.6171
56, 56.7564, 60.7992
57, 64.1852, 46.9453
58, 59.3541, 54.0206
59, 55.9635, 61.1816
60, 65.6569, 50.6241
61, 65.9102, 56.1255
62, 56.4341, 50.1986
63, 55.7819, 64.5679
64, 65.1753, 53.0474
65, 52.9836, 57.9434
66, 56.6679, 54.0316
67, 65.2511, 44.6494
68, 71.9525, 48.8224
69, 52.5440, 62.7319
70, 54.7211, 48.3591
71, 57.6260, 45.0663
72, 53.7975, 53.3713
73, 56.3888, 56.6524
74, 63.5840, 43.2196
75, 71.1497, 52.1772
76, 58.7412, 52.7615
77, 56.3584, 45.3066
78, 50.4980, 59.1904
79, 59.4221, 49.8161
80, 59.0103, 43.3194
81, 54.7566, 44.1746
82, 53.0088, 53.0650
83, 62.3337, 41.8520
84, 65.3767, 45.4364
85, 52.1035, 48.7484
86, 66.1958, 41.9964
87, 62.9360, 45.0146
88, 52.8310, 46.7581
89, 58.4804, 55.1541
90, 62.4832, 43.6531
91, 60.3385, 54.9770
92, 66.1650, 57.0899
93, 52.5201, 43.0602
94, 60.3518, 58.3679
95, 61.7859, 42.7802
96, 61.0750, 46.4830
97, 57.1813, 57.0729
98, 60.1919, 42.6971
99, 60.0985, 56.5611
100, 59.6967, 43.0651
101, 60.3070, 50.6871
102, 55.3599, 45.7950
103, 58.7282, 42.3678
Test RMSE: 7.0858, MAE: 1.2941
