Epoch, Train Loss, Validation Loss
1, 203.0836, 220.8957
2, 189.8923, 220.8933
3, 156.7550, 220.8912
4, 177.3583, 220.8889
5, 164.4667, 220.8867
6, 163.4830, 220.8844
7, 179.8640, 220.8821
8, 197.0338, 220.8795
9, 214.6722, 220.8769
10, 174.2210, 220.8747
11, 175.2271, 220.8725
12, 175.9997, 220.8702
13, 165.4696, 220.8681
14, 189.0110, 220.8656
15, 190.3858, 220.8633
16, 206.3180, 220.8607
17, 201.3435, 220.8582
18, 186.1431, 220.8557
19, 173.5928, 220.8534
20, 184.3835, 220.8510
21, 223.7753, 220.8483
22, 160.7922, 220.8460
23, 173.3849, 220.8436
24, 195.3440, 220.8410
25, 178.9938, 220.8385
26, 194.0313, 220.8358
27, 163.3442, 220.8333
28, 199.7565, 220.8304
29, 169.1363, 220.8278
30, 206.2190, 220.8248
31, 154.9935, 220.8223
32, 159.8042, 220.8197
33, 164.2816, 220.8170
34, 166.8242, 220.8143
35, 220.9469, 220.8109
36, 164.0314, 220.8082
37, 199.9892, 220.8048
38, 196.3970, 220.8015
39, 164.4558, 220.7984
40, 143.1410, 220.7958
41, 166.2972, 220.7926
42, 148.5180, 220.7897
43, 168.6955, 220.7864
44, 205.9938, 220.7828
45, 196.0912, 220.7790
46, 166.3137, 220.7755
47, 199.1329, 220.7716
48, 185.4179, 220.7678
49, 200.7419, 220.7634
50, 160.9835, 220.7597
51, 168.5930, 220.7556
52, 191.0198, 220.7509
53, 185.2131, 220.7462
54, 164.0247, 220.7417
55, 156.6684, 220.7374
56, 175.3040, 220.7324
57, 179.8065, 220.7274
58, 165.5494, 220.7222
59, 163.5928, 220.7168
60, 193.3745, 220.7107
61, 195.2493, 220.7041
62, 167.2213, 220.6981
63, 182.5103, 220.6913
64, 195.8276, 220.6842
65, 187.1346, 220.6768
66, 147.2153, 220.6702
67, 155.7481, 220.6629
68, 159.1134, 220.6552
69, 203.0709, 220.6460
70, 179.9852, 220.6366
71, 148.9236, 220.6285
72, 204.7113, 220.6176
73, 204.9147, 220.6060
74, 206.1352, 220.5937
75, 168.5175, 220.5821
76, 139.5014, 220.5718
77, 202.1306, 220.5569
78, 168.3307, 220.5440
79, 161.2648, 220.5296
80, 161.2653, 220.5144
81, 177.0978, 220.4970
82, 169.3612, 220.4788
83, 153.9969, 220.4610
84, 167.2516, 220.4397
85, 141.6696, 220.4208
86, 216.5855, 220.3925
87, 160.3921, 220.3671
88, 186.8418, 220.3375
89, 179.0332, 220.3068
90, 158.6711, 220.2752
91, 191.9248, 220.2333
92, 165.7262, 220.1939
93, 153.1448, 220.1534
94, 152.1059, 220.1088
95, 159.4988, 220.0583
96, 169.6457, 219.9988
97, 160.8667, 219.9353
98, 167.5818, 219.8629
99, 205.3861, 219.7663
100, 149.4734, 219.6841
101, 198.9764, 219.5694
102, 189.1370, 219.4389
103, 164.9593, 219.3000
104, 170.1859, 219.1333
105, 165.2337, 218.9473
106, 200.2886, 218.6891
107, 185.9269, 218.4039
108, 154.5606, 218.1076
109, 156.5848, 217.7479
110, 198.2436, 217.2247
111, 147.0530, 216.7233
112, 153.9762, 216.0838
113, 175.5757, 215.1940
114, 171.1183, 214.0613
115, 181.9662, 212.5550
116, 192.7912, 210.3395
117, 154.2413, 207.8829
118, 175.7487, 204.0026
119, 143.4774, 199.8808
120, 179.2962, 192.6250
121, 131.7035, 186.1868
122, 145.9333, 176.0635
123, 134.2168, 165.8770
124, 155.2635, 147.6927
125, 113.7523, 140.8817
126, 115.0640, 130.9883
127, 114.0687, 117.0343
128, 109.3558, 112.0763
129, 93.7324, 106.6672
130, 93.2108, 94.7132
131, 98.8740, 86.1855
132, 85.8380, 81.4525
133, 90.4395, 73.0462
134, 85.4547, 74.4300
135, 88.8206, 77.0021
136, 82.2024, 78.3320
137, 77.4043, 80.3520
138, 76.5620, 72.3093
139, 73.2021, 78.5959
140, 76.6945, 62.4018
141, 97.5659, 56.9950
142, 77.4663, 63.6954
143, 82.8965, 59.6511
144, 71.9231, 64.3348
145, 78.2623, 66.1218
146, 82.5402, 66.6231
147, 85.9329, 57.5531
148, 78.7402, 57.0764
149, 73.4111, 79.1926
150, 84.0517, 70.2444
151, 74.8286, 58.6748
Test RMSE: 7.1862, MAE: 1.7297
