Epoch, Train Loss, Validation Loss
1, 204.4376, 220.8876
2, 183.7777, 220.8820
3, 182.9351, 220.8764
4, 168.2426, 220.8710
5, 203.5945, 220.8649
6, 153.2042, 220.8596
7, 183.5009, 220.8537
8, 186.3429, 220.8474
9, 155.2608, 220.8418
10, 171.1676, 220.8355
11, 181.8168, 220.8288
12, 209.9105, 220.8216
13, 188.5953, 220.8144
14, 181.2243, 220.8072
15, 186.6010, 220.7994
16, 176.6214, 220.7921
17, 185.6032, 220.7837
18, 150.7736, 220.7766
19, 158.9846, 220.7686
20, 177.0169, 220.7595
21, 183.3562, 220.7496
22, 168.0738, 220.7401
23, 179.9501, 220.7294
24, 151.0494, 220.7198
25, 198.7582, 220.7074
26, 173.2637, 220.6948
27, 153.5116, 220.6833
28, 157.7709, 220.6703
29, 176.2203, 220.6554
30, 183.3006, 220.6388
31, 171.0304, 220.6221
32, 192.1542, 220.6024
33, 192.9161, 220.5807
34, 174.3106, 220.5597
35, 191.1243, 220.5347
36, 164.8009, 220.5106
37, 151.0782, 220.4868
38, 205.4092, 220.4537
39, 182.9745, 220.4179
40, 187.0877, 220.3784
41, 176.3213, 220.3365
42, 172.6382, 220.2929
43, 182.6326, 220.2374
44, 171.4559, 220.1773
45, 153.5632, 220.1187
46, 167.7798, 220.0480
47, 210.4787, 219.9541
48, 150.2489, 219.8662
49, 211.7984, 219.7385
50, 185.8650, 219.6006
51, 158.8109, 219.4552
52, 172.5612, 219.2706
53, 171.3207, 219.0638
54, 180.6337, 218.7977
55, 178.0589, 218.4665
56, 147.6072, 218.1245
57, 189.8081, 217.6142
58, 157.2203, 217.0323
59, 148.5552, 216.3520
60, 187.0663, 215.2903
61, 192.8272, 213.7424
62, 175.9318, 211.7104
63, 175.3775, 208.5217
64, 197.2757, 203.1377
65, 141.2751, 196.3371
66, 131.0648, 186.1278
67, 168.6113, 163.7776
68, 128.3549, 129.1724
69, 128.6352, 85.5768
70, 85.7288, 72.4866
71, 80.3443, 61.0835
72, 80.7041, 58.7478
73, 72.3074, 62.6569
74, 74.8911, 65.7866
75, 73.2207, 62.0308
76, 71.6888, 60.4307
77, 79.3441, 59.2696
78, 76.3774, 59.5092
79, 70.4128, 59.1868
80, 66.3031, 67.3057
81, 76.7625, 65.7028
82, 70.0667, 64.8818
Test RMSE: 7.2543, MAE: 1.8060
