Epoch, Train Loss, Validation Loss
1, 160.5841, 182.9832
2, 132.4390, 140.1714
3, 103.6900, 100.2202
4, 93.8508, 95.1992
5, 80.1766, 88.4961
6, 83.5389, 73.2440
7, 75.2408, 80.7252
8, 96.5040, 84.9910
9, 80.7906, 61.1371
10, 71.3153, 81.1323
11, 76.6427, 65.3121
12, 72.7061, 59.4809
13, 87.7962, 67.4024
14, 79.0872, 57.9606
15, 73.6232, 86.5585
16, 77.8512, 68.1705
17, 70.0345, 57.0071
18, 68.7543, 68.7148
19, 65.8188, 53.8504
20, 63.0036, 68.1532
21, 76.9785, 62.0486
22, 62.0497, 51.0861
23, 76.1274, 68.9759
24, 71.8824, 53.1978
25, 61.1602, 56.7737
26, 66.0963, 52.9079
27, 72.9449, 55.2814
28, 61.0793, 65.2899
29, 60.6743, 54.1841
30, 68.4086, 59.1008
31, 57.1052, 70.8181
32, 61.8183, 55.0713
33, 61.6617, 67.9136
34, 68.2887, 49.8281
35, 63.7125, 78.5650
36, 63.7240, 51.6426
37, 60.7353, 65.3397
38, 67.2292, 45.1043
39, 51.6090, 99.8692
40, 73.5595, 51.5784
41, 72.3887, 46.0997
42, 71.3602, 88.3657
43, 80.1333, 101.4155
44, 74.8531, 48.4832
45, 84.8240, 65.8727
46, 65.1430, 65.4321
47, 65.0352, 49.9730
48, 60.3277, 60.0307
49, 59.2467, 72.1939
50, 65.3356, 58.6508
51, 59.7856, 52.1511
52, 59.7773, 67.4553
53, 71.5332, 53.3278
54, 60.4807, 48.3096
55, 63.1624, 67.6422
56, 71.4460, 55.6528
57, 60.7195, 53.0123
58, 62.3605, 59.6081
Test RMSE: 7.2117, MAE: 1.3641
