Epoch, Train Loss, Validation Loss
1, 185.4881, 219.0119
2, 194.1964, 208.5011
3, 137.2857, 183.6213
4, 157.8905, 150.2864
5, 116.6361, 120.9542
6, 108.9430, 107.4902
7, 94.3247, 88.8762
8, 87.6283, 82.6037
9, 81.6887, 92.3831
10, 83.7033, 86.1395
11, 83.2183, 70.8172
12, 80.6834, 70.5052
13, 92.0206, 75.7765
14, 83.4541, 66.2715
15, 75.3463, 68.3433
16, 80.7605, 69.7059
17, 82.8432, 62.9339
18, 69.8459, 59.9991
19, 78.3971, 65.6930
20, 73.2376, 73.0904
21, 86.9712, 69.3706
22, 68.9479, 59.3599
23, 81.8039, 61.3915
24, 74.9339, 72.1469
25, 77.7284, 68.1824
26, 67.7992, 62.9706
27, 68.2868, 61.5862
28, 68.3587, 59.8274
29, 71.2871, 64.7989
30, 66.3209, 67.4938
31, 74.9095, 61.5717
32, 72.6031, 57.0713
33, 76.2269, 56.4483
34, 66.1802, 59.7188
35, 63.6417, 69.8399
36, 68.8769, 71.7620
37, 65.6304, 62.8279
38, 73.1526, 56.8320
39, 71.3288, 56.5189
40, 75.3656, 65.9627
41, 64.8193, 74.0573
42, 68.4801, 67.1758
43, 73.6361, 58.1012
Test RMSE: 7.0799, MAE: 1.4446
