Epoch, Train Loss, Validation Loss
1, 112.7113, 109.2456
2, 84.7346, 74.2811
3, 79.4675, 56.4109
4, 76.7036, 48.0298
5, 73.9800, 48.3088
6, 70.4557, 64.2101
7, 74.3556, 54.9219
8, 70.9034, 54.1894
9, 72.9337, 59.3854
10, 72.3445, 43.9035
11, 72.0667, 45.8287
12, 66.9933, 43.0588
13, 64.9843, 49.6071
14, 66.5288, 46.1782
15, 68.4852, 59.5141
16, 62.9046, 40.7607
17, 61.5514, 40.8503
18, 62.8048, 39.9832
19, 66.4112, 44.5683
20, 64.5098, 40.2115
21, 66.8380, 42.4076
22, 61.0322, 38.8035
23, 68.0528, 49.1539
24, 71.0356, 56.9952
25, 70.6434, 42.1797
26, 65.1929, 39.0630
27, 63.9053, 39.5758
28, 63.6794, 39.7039
29, 63.1292, 38.8002
30, 67.6061, 53.6470
31, 62.2685, 38.7876
32, 68.6895, 51.9862
33, 62.1336, 39.6958
34, 66.5645, 41.7488
35, 63.1259, 40.6964
36, 61.8625, 48.2098
37, 59.7278, 44.3141
38, 58.2995, 38.7220
39, 58.4905, 37.7649
40, 60.2129, 43.3281
41, 58.2960, 36.4538
42, 59.1918, 45.3425
43, 59.3826, 37.9236
44, 57.2829, 37.5298
45, 59.2208, 41.9017
46, 58.7054, 38.5233
47, 59.0280, 45.0914
48, 60.4178, 38.5369
49, 59.3182, 40.4751
50, 61.3929, 63.1192
51, 59.8448, 58.3073
52, 58.7539, 36.9378
53, 59.6326, 56.6051
54, 55.6280, 38.0774
55, 58.5401, 41.6214
56, 57.4391, 43.9777
57, 54.6753, 38.8046
58, 56.3595, 39.9221
59, 55.5144, 38.2007
60, 55.2582, 37.1844
61, 58.3547, 37.2276
Test RMSE: 6.7162, MAE: 1.1031
