Epoch, Train Loss, Validation Loss
1, 163.9510, 217.6774
2, 167.1085, 199.8243
3, 139.1874, 160.8192
4, 125.5872, 129.0404
5, 99.0124, 113.8735
6, 97.8112, 95.3995
7, 84.8621, 78.8655
8, 89.7688, 82.9294
9, 84.3964, 69.8182
10, 75.3549, 68.1396
11, 76.8012, 74.9131
12, 73.6144, 67.6127
13, 83.6823, 62.2791
14, 80.3695, 60.7700
15, 77.5667, 77.4233
16, 78.2589, 83.2531
17, 71.6521, 66.3408
18, 69.8294, 58.1902
19, 68.9483, 59.0878
20, 65.0584, 65.1790
21, 75.7602, 66.8432
22, 65.0089, 55.5903
23, 73.8498, 55.5112
24, 75.7921, 63.0502
25, 65.7703, 65.1220
26, 69.6282, 55.5826
27, 77.4348, 54.5779
28, 67.7276, 63.7622
29, 66.3425, 70.4205
30, 76.8167, 59.3796
31, 68.4432, 58.3130
32, 66.8001, 72.2735
33, 71.1952, 68.9622
34, 75.7707, 56.1856
35, 72.5119, 57.0536
36, 66.6338, 68.4295
37, 69.9770, 66.7974
38, 75.5094, 56.3605
39, 67.7897, 56.0955
40, 63.9081, 77.6346
41, 89.6719, 78.8758
42, 71.8424, 53.2346
43, 67.4387, 60.6343
44, 75.8152, 74.1860
45, 82.7793, 59.8909
46, 68.6301, 53.5924
47, 69.0492, 60.8321
48, 62.0732, 65.2237
49, 64.4289, 67.7529
50, 67.4119, 66.7116
51, 63.0654, 57.5124
52, 66.6254, 58.8020
53, 73.4555, 63.0659
54, 61.6634, 52.7559
55, 69.7913, 55.3103
56, 71.9810, 73.0432
57, 64.6006, 61.4671
58, 62.7750, 52.9342
59, 71.2971, 54.6777
60, 73.7135, 53.8245
61, 68.2516, 54.5308
62, 68.9514, 57.9022
63, 58.3377, 54.2536
64, 60.7645, 59.3185
65, 60.3364, 64.0549
66, 62.0131, 59.5355
67, 56.8517, 50.9221
68, 64.6564, 60.2696
69, 56.5531, 57.9138
70, 62.2242, 52.4309
71, 66.5293, 46.4032
72, 61.9739, 57.1128
73, 59.5759, 63.6913
74, 70.1581, 50.0909
75, 59.5585, 52.1743
76, 67.9439, 67.9563
77, 56.6031, 45.6592
78, 61.9485, 53.6612
79, 56.8923, 63.5771
80, 59.8341, 52.1807
81, 56.9740, 50.7309
82, 69.8021, 61.9948
83, 66.8876, 45.6869
84, 66.4811, 51.5210
85, 61.1917, 50.4325
86, 63.8469, 47.5656
87, 62.1492, 60.3151
88, 64.1366, 70.9446
89, 62.6630, 45.7742
90, 63.2635, 53.7207
91, 65.5066, 64.0144
92, 57.2749, 45.0713
93, 66.4199, 57.1878
94, 52.0338, 84.5476
95, 63.9676, 56.5579
96, 62.3063, 46.0689
97, 59.6377, 59.1069
98, 56.3727, 64.1566
99, 62.1548, 56.6317
100, 57.1786, 49.2017
101, 53.0914, 57.1353
102, 62.6255, 48.5671
103, 60.0573, 48.2993
104, 61.8377, 49.9469
105, 68.3137, 45.5524
106, 69.3039, 44.8249
107, 69.2204, 58.8584
108, 53.3209, 44.7857
109, 53.9501, 55.2784
110, 66.8036, 45.2938
111, 58.8839, 46.2784
112, 62.9985, 67.8502
113, 57.7765, 43.7694
114, 59.2274, 48.7257
115, 54.2398, 50.2240
116, 55.2702, 58.7303
117, 61.6592, 55.3597
118, 59.6799, 45.3046
119, 52.9209, 56.0091
120, 65.7862, 51.3981
121, 58.4231, 46.6969
122, 62.4496, 68.6132
123, 60.4434, 48.6372
124, 54.7071, 44.3473
125, 56.0382, 57.9560
126, 55.2577, 62.0606
127, 55.6342, 44.4881
128, 55.8967, 46.3762
129, 57.4919, 51.8626
130, 53.7090, 46.3569
131, 54.4598, 54.7445
132, 64.6586, 48.9301
133, 65.9277, 43.2479
134, 73.4925, 55.9259
135, 50.5262, 56.5256
136, 53.8303, 50.5881
137, 62.0762, 44.3987
138, 60.0380, 59.1688
139, 57.3783, 47.2353
140, 52.4568, 41.8699
141, 70.8442, 52.5391
142, 55.8090, 45.2933
143, 51.4467, 44.8671
144, 59.4229, 48.2026
145, 61.6427, 42.7920
146, 59.7262, 47.2275
147, 55.2861, 54.7591
148, 52.7893, 42.4714
149, 59.1545, 54.8320
150, 52.9766, 53.8047
151, 50.3963, 49.5300
152, 53.0371, 44.0931
153, 62.4346, 45.8906
154, 53.7885, 49.1347
155, 53.1153, 51.0130
156, 57.3840, 43.7890
157, 53.6228, 54.6672
158, 72.6329, 50.0419
159, 56.9111, 41.8441
160, 61.1824, 58.4249
161, 55.1776, 48.5323
162, 51.9996, 43.9008
163, 52.6548, 45.2560
164, 73.2955, 41.8400
165, 56.9011, 43.7179
166, 50.7723, 63.8499
167, 59.1102, 42.2709
168, 59.4896, 41.8116
169, 53.7563, 60.8516
170, 53.3277, 47.7127
171, 59.7456, 43.7193
172, 54.4892, 53.4263
173, 57.9477, 42.6490
174, 48.1454, 46.2350
175, 61.2185, 43.6377
176, 55.8888, 45.2307
177, 67.4802, 59.7836
178, 60.3076, 41.0295
179, 58.8422, 56.2288
180, 75.2308, 58.1958
181, 59.2039, 44.7318
182, 65.0444, 48.9924
183, 52.4936, 56.5402
184, 53.7736, 42.6804
185, 63.3217, 49.0148
186, 54.5003, 43.7867
187, 51.6993, 47.4641
188, 70.4407, 47.9136
189, 45.1820, 43.8104
190, 51.2380, 45.9974
191, 64.7412, 39.4262
192, 57.1061, 46.0586
193, 47.6232, 58.6420
194, 52.9473, 42.1363
195, 69.4066, 40.6714
196, 58.5472, 43.9792
197, 51.8748, 65.2019
198, 52.7595, 43.9831
199, 53.2829, 39.7162
200, 49.3396, 47.2773
201, 66.7424, 39.4328
202, 61.3430, 41.7110
203, 51.6832, 63.2163
204, 67.8506, 47.4919
205, 52.1326, 42.1729
206, 48.6827, 49.3926
207, 50.9104, 42.2326
208, 48.0007, 49.9647
209, 50.4577, 39.4568
210, 52.7183, 40.9342
211, 54.0305, 46.2658
Test RMSE: 6.8750, MAE: 1.1708
