Epoch, Train Loss, Validation Loss
1, 175.1366, 213.0181
2, 150.9888, 180.7364
3, 122.4853, 136.8620
4, 107.7855, 105.1168
5, 88.4551, 84.3676
6, 86.5493, 79.7798
7, 72.9906, 75.2124
8, 73.6516, 79.3810
9, 77.5771, 73.0161
10, 69.3380, 62.5975
11, 69.3517, 63.6228
12, 72.1255, 62.2659
13, 72.1699, 60.4462
14, 81.0184, 58.3431
15, 79.5720, 56.8380
16, 73.3702, 60.1349
17, 70.9987, 67.3710
18, 80.1887, 59.5668
19, 74.2669, 58.8385
20, 68.9588, 78.5795
21, 69.6193, 78.5416
22, 77.6869, 60.8585
23, 72.8220, 55.7433
24, 74.0371, 59.2777
25, 64.6468, 66.3912
26, 66.4554, 73.6847
27, 75.5851, 71.1838
28, 72.2708, 59.4251
29, 64.0530, 56.1166
30, 64.8471, 55.5812
31, 84.2511, 58.0390
32, 66.6673, 58.1061
33, 65.5304, 60.5395
34, 72.7715, 59.6362
35, 75.6713, 55.1118
36, 68.4681, 55.3728
37, 65.9837, 69.1125
38, 61.8946, 84.7082
39, 83.5805, 71.7952
40, 87.8839, 53.8764
41, 79.6075, 55.9494
42, 70.4537, 63.7588
43, 65.5713, 78.0806
44, 77.0789, 66.0324
45, 70.4770, 55.0308
46, 64.3214, 55.8335
47, 75.0905, 63.2262
48, 69.5820, 58.3046
49, 66.8192, 54.2930
50, 62.4134, 64.6576
51, 80.9373, 64.0713
52, 65.8148, 53.7610
53, 62.9307, 59.7091
54, 62.3909, 65.3370
55, 62.5025, 62.7279
56, 60.0436, 64.7997
57, 60.6291, 58.8194
58, 63.4079, 51.6168
59, 74.8169, 50.6551
60, 74.5358, 52.9040
61, 70.3040, 57.6578
62, 67.6157, 59.9380
63, 58.0224, 55.5214
64, 60.6945, 52.6540
65, 62.1206, 57.8000
66, 56.6425, 57.7124
67, 59.1460, 61.8962
68, 60.8686, 60.4080
69, 57.2298, 56.0618
70, 57.7290, 55.5495
71, 59.9232, 63.0194
72, 60.5315, 49.2380
73, 59.0131, 47.6859
74, 57.1561, 69.4993
75, 59.1157, 57.7931
76, 65.4146, 48.3163
77, 76.8372, 50.2738
78, 61.5155, 50.8191
79, 58.4226, 60.9989
80, 68.0933, 48.0000
81, 68.3896, 53.3642
82, 54.0732, 49.3990
83, 54.0057, 53.0666
84, 60.7081, 47.5235
85, 72.9403, 47.9019
86, 59.3231, 44.7706
87, 61.7439, 56.6455
88, 62.2212, 51.7110
89, 62.7890, 44.2551
90, 58.2717, 57.1021
91, 61.9538, 53.9348
92, 63.2854, 44.8678
93, 53.6983, 67.4661
94, 67.7688, 53.5799
95, 59.8148, 44.4399
96, 58.9270, 62.3162
97, 58.9119, 61.9910
98, 58.7477, 46.3529
99, 57.7957, 49.4269
100, 51.9129, 54.1219
101, 51.0291, 52.9939
102, 60.9014, 45.4868
103, 54.1607, 47.5540
104, 59.8271, 52.7423
105, 57.9643, 48.8278
106, 51.2387, 61.6134
107, 57.4967, 42.7819
108, 57.6547, 59.7523
109, 54.1245, 68.3643
110, 56.6535, 44.5106
111, 59.6681, 53.5191
112, 56.6314, 48.1842
113, 50.6052, 53.5944
114, 62.1810, 47.3126
115, 51.9020, 45.2248
116, 53.6802, 50.7806
117, 60.1742, 42.5943
118, 47.8119, 58.0653
119, 66.0445, 44.6539
120, 59.1286, 42.3409
121, 54.1486, 64.3261
122, 56.9728, 42.2669
123, 69.1985, 42.9596
124, 59.0769, 41.1023
125, 54.2378, 48.0507
126, 55.1030, 42.4037
127, 62.3117, 46.5838
128, 56.1033, 56.2075
129, 50.9298, 41.5382
130, 58.8674, 51.5789
131, 48.8982, 46.5991
132, 53.0740, 42.7867
133, 55.0170, 49.3699
134, 58.3074, 58.7690
135, 51.7415, 39.8487
136, 48.7939, 50.9042
137, 49.3835, 52.1442
138, 46.7803, 47.1767
139, 55.6239, 42.9725
140, 60.7385, 40.0754
141, 62.4705, 43.6573
142, 60.5752, 46.2033
143, 53.1772, 44.6933
144, 48.4394, 52.2201
145, 56.4290, 41.6249
146, 51.9475, 40.7097
147, 56.5375, 46.5803
148, 57.0283, 40.0283
149, 53.9251, 48.1421
150, 56.0323, 44.9175
151, 51.6051, 40.8878
152, 48.7213, 51.1201
153, 54.9621, 44.9304
154, 49.6909, 49.4537
155, 60.1636, 43.5102
Test RMSE: 6.5660, MAE: 1.1682
