Epoch, Train Loss, Validation Loss
1, 84.8228, 46.9458
2, 72.1339, 48.5890
3, 68.3179, 44.0744
4, 65.2996, 41.2018
5, 63.6540, 41.2277
6, 63.0776, 43.3019
7, 59.0217, 57.0685
8, 57.3727, 42.6622
9, 55.1868, 36.7809
10, 55.3550, 49.1873
11, 54.8735, 36.7849
12, 53.0047, 37.8616
13, 52.6132, 37.8887
14, 52.3164, 37.8326
15, 51.5905, 39.2446
16, 50.1954, 48.4498
17, 50.0239, 39.7285
18, 49.3898, 43.0008
19, 49.9594, 36.4317
20, 48.4160, 33.4084
21, 48.6817, 33.8230
22, 47.4072, 35.3613
23, 47.3677, 35.5251
24, 46.8898, 36.8224
25, 46.8662, 39.4084
26, 46.0838, 33.7397
27, 46.0719, 34.9628
28, 45.1111, 36.3507
29, 44.7956, 33.8083
30, 44.4243, 33.9591
31, 44.0755, 34.0288
32, 44.3034, 38.6437
33, 42.9253, 34.2176
34, 42.9533, 36.7885
35, 42.3359, 36.2614
36, 42.7371, 36.4041
37, 41.8790, 35.2669
38, 41.6941, 36.2265
39, 41.7502, 35.3441
40, 41.1822, 34.6218
Test RMSE: 6.0204, MAE: 1.0078
