Epoch, Train Loss, Validation Loss
1, 168.5253, 175.7673
2, 127.9742, 148.7838
3, 106.4379, 107.4422
4, 88.2650, 80.7594
5, 77.3545, 85.5213
6, 82.3799, 69.7470
7, 74.7154, 73.4399
8, 71.6768, 94.0145
9, 79.2175, 61.2034
10, 71.9752, 60.7486
11, 73.5504, 77.4381
12, 73.1797, 55.9364
13, 73.0344, 59.3600
14, 83.2606, 60.1276
15, 77.0513, 54.2013
16, 72.8077, 65.4371
17, 72.5664, 69.0384
18, 75.9464, 53.8013
19, 72.4848, 73.7388
20, 74.4597, 108.4847
21, 76.1458, 58.0021
22, 69.7849, 54.1519
23, 71.3920, 60.3004
24, 71.1709, 59.3961
25, 66.9071, 58.6002
26, 60.2792, 81.2618
27, 75.2489, 62.4514
28, 68.9959, 51.8750
29, 64.2050, 61.6374
30, 61.4371, 51.9884
31, 81.5666, 52.8110
32, 62.3989, 56.4234
33, 59.8839, 59.2177
34, 65.5585, 49.2990
35, 71.8478, 50.6305
36, 57.8113, 61.2205
37, 57.8417, 66.3460
38, 57.1733, 65.5626
39, 70.2117, 45.8039
40, 92.2829, 46.6246
41, 65.3094, 48.0283
42, 55.7593, 64.3050
43, 56.0749, 49.4078
44, 61.6304, 50.4933
45, 59.2614, 51.4538
46, 51.4475, 51.5764
47, 67.4290, 43.7155
48, 65.7390, 48.9643
49, 54.7057, 62.9130
50, 54.1941, 43.5085
51, 62.1078, 41.8065
52, 53.8971, 79.0434
53, 65.5866, 41.6598
54, 57.1529, 60.3036
55, 57.7198, 58.2094
56, 53.6475, 51.6637
57, 53.2649, 48.9700
58, 55.8232, 41.7508
59, 71.1219, 44.7928
60, 63.6632, 42.3784
61, 60.2709, 50.1824
62, 55.4292, 46.0199
63, 52.5696, 48.9402
64, 52.1289, 46.7565
65, 51.6936, 49.6708
66, 47.2558, 57.9108
67, 53.7760, 44.2031
68, 49.0636, 57.2382
69, 50.2162, 39.0732
70, 50.1791, 80.5787
71, 58.5610, 38.4259
72, 54.4856, 46.5420
73, 50.0600, 43.5578
74, 50.9658, 54.5641
75, 49.2851, 43.1054
76, 55.7645, 45.3804
77, 66.4149, 38.1069
78, 55.9660, 75.0316
79, 55.6455, 39.0308
80, 69.8847, 84.8096
81, 73.2905, 39.8687
82, 60.0876, 58.0346
83, 63.1228, 56.1488
84, 59.7541, 40.4759
85, 75.6500, 57.2473
86, 53.8891, 41.4319
87, 63.0173, 53.7091
88, 60.9430, 53.3512
89, 58.4928, 42.3392
90, 55.2554, 60.8876
91, 59.6028, 47.7223
92, 62.5860, 42.4891
93, 47.6006, 69.1701
94, 59.3130, 41.5262
95, 60.4844, 45.3448
96, 53.2303, 54.2351
97, 55.0692, 44.1547
Test RMSE: 6.6729, MAE: 1.3336
