Epoch, Train Loss, Validation Loss
1, 180.3209, 178.0889
2, 120.7455, 81.0749
3, 86.7731, 65.5846
4, 82.5087, 63.3109
5, 81.7669, 60.0487
6, 81.7062, 62.6843
7, 81.7936, 60.3204
8, 81.5156, 58.2746
9, 81.3635, 61.9484
10, 81.4280, 60.8504
11, 81.1402, 61.2995
12, 80.9764, 60.4132
13, 80.8833, 56.8619
14, 81.2805, 59.9517
15, 80.5032, 62.4797
16, 80.3396, 61.1268
17, 80.1239, 59.6463
18, 79.8841, 63.1672
19, 79.5167, 56.4390
20, 79.6631, 59.5666
21, 79.1561, 58.8996
22, 79.4182, 57.2418
23, 79.2828, 58.3853
24, 78.3653, 61.3156
25, 78.4451, 57.4315
26, 78.0443, 56.2797
27, 77.5023, 53.8354
28, 77.6117, 62.1529
29, 77.0333, 59.3705
30, 76.4215, 58.4049
31, 75.9575, 55.6256
32, 75.1950, 55.9965
33, 74.7152, 56.9695
34, 74.3670, 55.5593
35, 73.7683, 54.1462
36, 73.1481, 54.8052
37, 72.5238, 53.5476
38, 71.7984, 53.5179
39, 71.1953, 49.1749
40, 70.5528, 53.3258
41, 70.0882, 48.6546
42, 70.0521, 52.4541
43, 70.0397, 50.4303
44, 69.4989, 53.4877
45, 68.7729, 50.5044
46, 68.5003, 45.5662
47, 67.9064, 47.4636
48, 68.0984, 49.0194
49, 67.6199, 49.3215
50, 67.3385, 48.1790
51, 67.5032, 51.4889
52, 67.0154, 51.9846
53, 67.4976, 41.8510
54, 67.3472, 42.9694
55, 66.6035, 42.9390
56, 66.4602, 45.4993
57, 66.0203, 48.0244
58, 65.4489, 45.1324
59, 65.4620, 45.1470
60, 65.3193, 49.2853
61, 64.8597, 44.2330
62, 64.8137, 42.2832
63, 64.4196, 46.9143
64, 64.1034, 47.7624
65, 63.5199, 43.6012
66, 63.4265, 51.1026
67, 63.1025, 42.5845
68, 62.5839, 46.6918
69, 62.2870, 41.1108
70, 61.7947, 41.0548
71, 61.2652, 56.8303
72, 62.8289, 41.8697
73, 61.0331, 44.9018
74, 61.2099, 44.6896
75, 60.2783, 42.1909
76, 60.3661, 43.5182
77, 60.5429, 38.3489
78, 59.9904, 38.9559
79, 59.4068, 45.2912
80, 59.3555, 37.1621
81, 59.4882, 38.4289
82, 58.6882, 39.7476
83, 58.6915, 42.8885
84, 59.0996, 46.5662
85, 58.1979, 40.7684
86, 58.0064, 38.9508
87, 58.3259, 39.8302
88, 58.1254, 37.1424
89, 57.4236, 44.0569
90, 57.4501, 39.2939
91, 56.9101, 41.7297
92, 56.9272, 37.1394
93, 57.1643, 38.4098
94, 56.3264, 38.5060
95, 57.4180, 36.3357
96, 56.5404, 36.5550
97, 55.9036, 36.3924
98, 55.9865, 37.8921
99, 55.7738, 37.5669
100, 56.1275, 35.2307
101, 56.0851, 37.1399
102, 55.2562, 37.0547
103, 55.3723, 36.2339
104, 55.1652, 38.7288
105, 54.9741, 35.4241
106, 55.1025, 37.3602
107, 54.6728, 35.5871
108, 55.1045, 38.3311
109, 54.9725, 35.0329
110, 54.6732, 35.7533
111, 54.4475, 37.2471
112, 55.0558, 35.8907
113, 54.5555, 38.5350
114, 54.0533, 38.3633
115, 53.9522, 35.0374
116, 53.7343, 36.4999
117, 53.5727, 37.6445
118, 53.8792, 36.3713
119, 53.6801, 35.6327
120, 53.9644, 39.0747
121, 54.0217, 37.5742
122, 53.5128, 38.0264
123, 53.1615, 40.5240
124, 53.2199, 35.3092
125, 52.7839, 38.3716
126, 53.0638, 38.1781
127, 53.6931, 37.9171
128, 52.8038, 35.8448
129, 52.8409, 37.9091
Test RMSE: 6.2631, MAE: 1.0676
