Epoch, Train Loss, Validation Loss
1, 118.5877, 68.4218
2, 82.6526, 61.8232
3, 80.7699, 64.1150
4, 79.1524, 56.5099
5, 76.9179, 55.0958
6, 75.7670, 60.2723
7, 73.2074, 49.8049
8, 70.6328, 48.8553
9, 69.0098, 46.3610
10, 69.5957, 43.7351
11, 67.7092, 45.1118
12, 69.0832, 44.8596
13, 67.8368, 44.3560
14, 67.6184, 66.4307
15, 66.0974, 60.3190
16, 65.0228, 52.8980
17, 64.7949, 39.9376
18, 64.3027, 41.4174
19, 62.5934, 40.2257
20, 61.8010, 39.6271
21, 62.4747, 39.2187
22, 61.1888, 39.8780
23, 59.7081, 42.6376
24, 58.5682, 36.8824
25, 59.3132, 36.7500
26, 58.9786, 36.9284
27, 57.9686, 42.0672
28, 57.5638, 39.0338
29, 56.3003, 35.4934
30, 55.3811, 38.4176
31, 58.0309, 55.4143
32, 55.5071, 40.5781
33, 54.8186, 38.5722
34, 53.7572, 39.7772
35, 54.2260, 36.9271
36, 54.3504, 37.3882
37, 57.0196, 35.9645
38, 55.1759, 36.1776
39, 63.1629, 42.5382
40, 60.0704, 37.6959
41, 55.0550, 38.6772
42, 55.1916, 37.5239
43, 55.1273, 41.4732
44, 52.7978, 36.5227
45, 53.3947, 42.8573
46, 54.8310, 42.7876
47, 53.7895, 36.4124
48, 53.1700, 39.0347
49, 53.8936, 36.7388
Test RMSE: 6.0624, MAE: 1.1509
