Epoch, Train Loss, Validation Loss
1, 170.9324, 220.8444
2, 166.8853, 220.8255
3, 219.7548, 220.8070
4, 180.9041, 220.7880
5, 186.1271, 220.7692
6, 146.7737, 220.7495
7, 156.0037, 220.7287
8, 164.8483, 220.7066
9, 167.0742, 220.6809
10, 178.6412, 220.6531
11, 156.9083, 220.6206
12, 169.2042, 220.5838
13, 178.6666, 220.5430
14, 164.3434, 220.4954
15, 178.8963, 220.4424
16, 154.0550, 220.3801
17, 174.3804, 220.3109
18, 172.3209, 220.2338
19, 197.1351, 220.1437
20, 166.4437, 220.0412
21, 187.5192, 219.9270
22, 159.8272, 219.7964
23, 173.7802, 219.6551
24, 193.6841, 219.4953
25, 185.9298, 219.3120
26, 159.6304, 219.1083
27, 161.1434, 218.8845
28, 175.4796, 218.6472
29, 166.5892, 218.3778
30, 179.7514, 218.0805
31, 156.9746, 217.7514
32, 186.9276, 217.4020
33, 154.1125, 217.0016
34, 155.8963, 216.5829
35, 150.2047, 216.1469
36, 161.4492, 215.6787
37, 178.2299, 215.1655
38, 182.7233, 214.5976
39, 159.6309, 213.9870
40, 170.6758, 213.3392
41, 172.0319, 212.6557
42, 141.5922, 211.9310
43, 147.3441, 211.2149
44, 203.9553, 210.4411
45, 159.2769, 209.5868
46, 155.3370, 208.7064
47, 166.1885, 207.8188
48, 175.4814, 206.8726
49, 164.7343, 205.8501
50, 168.4577, 204.8123
51, 169.9770, 203.7589
52, 175.3826, 202.6507
53, 174.7440, 201.4996
54, 145.7707, 200.2814
55, 203.7767, 199.0879
56, 136.9538, 197.8303
57, 152.8410, 196.5978
58, 151.3694, 195.3160
59, 142.8985, 194.0004
60, 147.0495, 192.6921
61, 131.1291, 191.3783
62, 153.6309, 190.1229
63, 142.4247, 188.6675
64, 126.6299, 187.2728
65, 138.8581, 185.9926
66, 152.7187, 184.5322
67, 130.5452, 183.0727
68, 156.0892, 181.5503
69, 160.6970, 179.9981
70, 175.3122, 178.3356
71, 157.5671, 176.6734
72, 148.1023, 174.9133
73, 143.6211, 173.2494
74, 143.2777, 171.5711
75, 139.0749, 170.0392
76, 130.5548, 168.4273
77, 136.7714, 166.9416
78, 115.1163, 165.3383
79, 115.4559, 163.8362
80, 132.0269, 162.3873
81, 120.6312, 160.9483
82, 109.0429, 159.4879
83, 116.7240, 158.1136
84, 136.5384, 156.7630
85, 133.2159, 155.2839
86, 119.2103, 153.7420
87, 147.6449, 152.2835
88, 118.4080, 150.7378
89, 115.2945, 149.2405
90, 115.0918, 147.6992
91, 151.1198, 146.1479
92, 147.0894, 144.5261
93, 106.9088, 142.9287
94, 130.5268, 141.2817
95, 114.1435, 139.7746
96, 118.0743, 138.1992
97, 111.8914, 136.8088
98, 96.6900, 135.4451
99, 136.3141, 134.3300
100, 118.5838, 132.9775
101, 107.6145, 131.6114
102, 104.0010, 130.3409
103, 108.8234, 129.0168
104, 119.3975, 127.7695
105, 126.4263, 126.3726
106, 117.3700, 124.9884
107, 103.0841, 123.5288
108, 113.7173, 122.2370
109, 88.8463, 120.9460
110, 100.7452, 119.8802
111, 113.8247, 118.8582
112, 94.1674, 117.7894
