Epoch, Train Loss, Validation Loss
1, 183.0481, 199.7084
2, 142.6590, 172.2408
3, 122.7169, 137.2951
4, 105.1037, 91.0964
5, 83.4071, 97.5162
6, 86.8183, 74.4173
7, 69.1162, 125.6246
8, 91.3658, 67.9792
9, 73.1099, 66.7609
10, 76.1944, 69.3388
11, 65.9384, 55.3097
12, 74.7270, 74.6347
13, 70.2420, 52.9288
14, 82.0456, 56.6290
15, 76.7925, 51.7680
16, 67.4633, 79.0836
17, 65.0490, 49.9410
18, 78.8548, 59.0924
19, 64.9330, 98.5908
20, 81.5558, 60.3216
21, 69.6795, 69.7545
22, 90.2987, 71.0780
23, 75.3365, 50.7689
24, 76.6351, 62.3776
25, 62.9366, 96.5406
26, 71.9925, 58.8228
27, 65.1310, 54.2493
28, 63.5530, 55.5241
29, 57.9410, 49.0120
30, 60.8946, 64.3474
31, 78.9261, 45.0577
32, 67.8764, 92.9585
33, 64.9611, 45.1304
34, 67.3117, 59.7323
35, 66.0665, 46.1810
36, 59.2570, 81.1367
37, 61.8538, 50.4486
38, 50.6410, 79.5468
39, 73.2609, 44.9186
40, 107.5676, 52.1588
41, 62.7769, 46.1600
42, 56.9858, 72.0774
43, 57.0409, 47.9982
44, 61.6866, 52.0140
45, 58.4506, 50.0223
46, 50.3796, 53.0383
47, 65.6669, 41.5643
48, 67.4511, 52.7001
49, 54.9986, 67.0428
50, 55.4589, 42.2211
51, 60.5400, 58.7055
52, 59.8589, 103.1694
53, 69.2640, 41.3579
54, 55.9400, 68.3160
55, 61.1517, 93.8261
56, 71.9748, 46.0372
57, 55.7424, 54.9947
58, 58.9913, 60.9712
59, 97.6732, 61.5705
60, 64.7629, 44.8799
61, 63.0145, 59.6971
62, 61.6273, 56.5078
63, 56.2537, 54.6061
64, 53.8311, 49.9721
65, 52.2099, 49.6835
66, 47.1190, 77.5109
67, 61.8022, 40.6752
68, 49.3037, 62.8609
69, 46.8005, 38.6907
70, 49.7881, 74.9004
71, 54.5656, 45.0609
72, 51.6990, 37.7893
73, 54.3174, 73.1328
74, 57.2233, 40.8303
75, 47.8607, 54.4470
76, 53.4000, 41.1463
77, 68.4104, 38.6611
78, 60.0546, 87.9031
79, 55.6854, 40.7111
80, 64.3097, 89.1661
81, 66.8058, 44.8350
82, 56.1918, 75.8996
83, 57.8702, 41.2755
84, 59.6180, 56.7897
85, 70.6495, 41.5250
86, 66.0737, 52.6879
87, 57.1637, 44.8557
88, 52.3063, 42.2943
89, 58.3887, 41.5477
90, 49.7737, 60.3742
91, 51.7776, 41.9056
92, 65.2953, 53.7458
Test RMSE: 6.9999, MAE: 1.2846
