Epoch, Train Loss, Validation Loss
1, 166.2558, 186.2203
2, 135.2452, 147.2436
3, 137.0313, 102.6067
4, 100.8044, 79.9169
5, 89.4566, 87.7775
6, 77.5083, 75.7389
7, 73.3363, 80.0851
8, 76.9034, 75.9664
9, 77.2670, 62.0135
10, 70.0459, 64.4956
11, 66.9028, 64.3331
12, 63.6110, 68.9926
13, 76.6763, 59.0397
14, 61.7796, 59.0713
15, 75.2684, 65.4209
16, 65.6343, 63.5469
17, 66.0324, 62.9402
18, 77.2041, 56.2522
19, 68.9182, 59.7469
20, 68.2350, 55.3680
21, 73.4911, 66.2808
22, 67.4623, 58.5292
23, 63.9086, 60.6913
24, 66.3671, 53.8130
25, 69.7349, 55.2567
26, 57.8213, 67.2201
27, 65.2174, 58.4343
28, 59.6841, 54.0705
29, 63.0568, 63.1547
30, 65.0595, 55.9975
31, 64.7400, 58.5334
32, 78.3540, 63.6187
33, 66.4948, 50.5359
34, 62.7760, 86.6521
35, 70.5507, 54.2001
36, 61.8258, 57.4539
37, 63.1845, 55.5392
38, 65.2470, 47.7558
39, 62.6652, 66.9318
40, 65.9871, 56.6677
41, 65.8677, 48.5968
42, 54.1353, 69.6469
43, 58.6015, 54.9350
44, 69.1253, 47.0138
45, 64.6923, 65.8914
46, 60.9187, 54.3946
47, 62.4592, 48.6614
48, 73.4786, 58.4944
49, 72.7804, 48.2642
50, 64.2412, 61.7202
51, 62.7212, 45.8730
52, 72.5600, 62.2021
53, 71.6051, 49.8719
54, 61.0977, 54.1893
55, 94.0880, 51.7340
56, 62.0792, 46.7682
57, 55.1176, 80.5970
58, 61.2067, 46.9992
59, 69.3881, 56.5447
60, 62.8896, 83.2176
61, 59.9420, 45.6075
62, 56.9802, 52.7661
63, 55.4629, 54.7309
64, 53.4001, 52.0199
65, 52.7765, 55.8841
66, 55.3145, 44.4822
67, 61.8984, 59.5118
68, 71.8676, 62.7833
69, 55.1053, 46.9927
70, 77.1729, 59.6314
71, 63.3904, 45.1452
72, 66.4659, 47.6679
73, 60.1523, 55.9945
74, 56.7125, 45.7157
75, 61.4987, 48.3255
76, 50.7864, 50.5475
77, 55.0677, 47.0703
78, 53.8714, 62.5033
79, 58.0021, 57.4698
80, 62.5091, 44.2832
81, 50.4478, 70.8862
82, 57.7061, 49.1906
83, 52.8328, 57.1229
84, 67.3636, 44.2410
85, 53.9619, 41.3625
86, 57.6307, 64.1567
87, 73.6520, 40.7421
88, 63.2140, 45.3266
89, 54.2710, 70.3013
90, 59.9842, 40.9886
91, 72.6279, 47.2516
92, 63.6890, 41.1491
93, 55.6860, 65.7890
94, 77.8131, 58.7827
95, 51.9118, 45.9291
96, 65.3179, 62.2544
97, 59.9765, 59.0944
98, 56.2677, 45.1329
99, 70.3628, 52.3862
100, 57.7985, 42.2842
101, 54.1970, 56.2302
102, 51.2249, 50.4731
103, 48.6146, 40.7531
104, 54.6018, 49.7304
105, 53.5367, 40.1563
106, 55.6533, 41.7419
107, 50.0051, 46.7612
108, 61.5136, 41.0080
109, 49.0870, 57.0706
110, 62.5851, 43.5522
111, 62.9277, 40.3970
112, 51.0297, 54.5948
113, 67.3275, 46.3480
114, 64.9362, 63.0265
115, 60.4225, 59.4238
116, 60.6976, 41.5615
117, 74.5249, 52.8449
118, 58.6511, 41.8860
119, 51.6375, 52.8323
120, 56.5068, 55.8037
121, 53.2608, 41.8279
122, 48.9116, 47.8793
123, 52.1489, 43.3062
124, 50.3252, 40.4142
125, 46.6571, 42.9637
Test RMSE: 6.6846, MAE: 1.2351
