Epoch, Train Loss, Validation Loss
1, 176.4338, 220.6797
2, 160.0513, 220.2751
3, 152.8927, 219.5174
4, 175.4194, 218.1874
5, 165.3928, 216.0374
6, 180.8074, 212.8124
7, 136.6352, 208.3915
8, 150.7034, 202.6964
9, 165.8177, 195.4461
10, 145.3773, 186.5057
11, 150.7823, 176.2415
12, 146.1442, 164.8499
13, 140.3404, 152.8538
14, 148.3906, 140.9302
15, 137.3943, 129.5516
16, 110.0683, 119.3308
17, 107.8042, 110.6786
18, 112.8558, 102.8622
19, 86.8814, 96.2500
20, 87.1058, 92.7568
21, 80.8097, 90.2989
22, 91.6805, 87.1000
23, 84.4477, 82.4638
24, 83.6464, 77.8777
25, 73.1601, 74.2886
26, 76.2441, 73.0484
27, 78.7583, 73.3778
28, 77.0788, 73.1591
29, 71.7844, 72.2041
30, 70.6189, 69.5842
31, 88.3602, 66.9061
32, 71.7949, 64.8463
33, 70.6448, 64.2095
34, 75.3259, 64.2179
35, 79.9265, 63.9647
36, 70.4468, 63.3338
37, 73.2451, 63.8382
38, 66.2645, 66.7024
39, 77.7823, 69.1188
40, 96.9029, 68.5659
41, 75.8213, 65.3054
42, 68.1869, 62.7489
43, 66.3089, 61.3925
44, 74.6614, 61.0525
45, 73.6811, 60.6664
46, 65.0381, 60.5224
47, 75.4649, 60.9458
48, 70.2560, 60.7570
49, 68.4929, 60.2236
50, 67.5025, 61.5606
51, 79.9832, 62.5396
52, 66.7449, 62.2017
53, 66.1832, 62.9597
54, 67.2300, 63.3520
55, 66.2557, 63.8157
56, 65.6053, 65.2335
57, 64.7732, 65.7473
58, 70.5398, 64.5140
59, 82.8360, 61.7181
60, 77.9672, 59.2007
61, 76.7519, 57.8091
62, 76.5160, 57.9667
63, 62.7731, 58.7246
64, 66.5776, 59.1359
65, 70.0701, 59.7576
66, 66.3669, 60.0959
67, 65.6130, 61.2524
68, 68.3135, 62.6971
69, 66.8930, 64.2356
70, 65.8666, 65.2016
71, 70.2992, 65.6772
72, 70.3583, 64.9636
73, 64.8987, 62.3726
74, 65.6983, 60.4225
75, 65.7979, 59.5869
76, 75.8068, 59.6245
77, 84.7350, 59.7372
78, 69.0892, 59.1047
79, 63.1815, 59.4174
80, 74.8828, 59.5008
81, 76.0063, 60.1725
Test RMSE: 7.2727, MAE: 1.1414
