Epoch, Train Loss, Validation Loss
[1]1, 3030.5363, 3147.5559
[1]2, 3072.6819, 3137.1537
[1]3, 3060.5731, 3118.9636
[1]4, 2995.2419, 3091.1403
[1]5, 3047.9983, 3052.9940
[1]6, 2991.2333, 3006.7959
[1]7, 2915.6365, 2953.8052
[1]8, 2796.6444, 2895.7325
[1]9, 2803.1495, 2835.7350
[1]10, 2708.5400, 2775.0089
[1]11, 2650.4518, 2715.6530
[1]12, 2607.2116, 2658.1318
[1]13, 2539.3016, 2602.4471
[1]14, 2470.0444, 2549.3246
[1]15, 2502.7141, 2498.3390
[1]16, 2353.2081, 2449.0405
[1]17, 2282.6848, 2401.6622
[1]18, 2236.7843, 2356.2351
[1]19, 2212.5288, 2312.4153
[1]20, 2213.0582, 2269.9933
[1]21, 2140.2440, 2228.7247
[1]22, 2140.0206, 2188.6667
[1]23, 2114.9121, 2149.5598
[1]24, 2057.7075, 2111.4997
[1]25, 1990.7094, 2074.3719
[1]26, 1957.9377, 2038.2659
[1]27, 1939.0532, 2003.0044
[1]28, 1877.5193, 1968.5391
[1]29, 1874.0526, 1934.8000
[1]30, 1836.3667, 1901.8240
[1]31, 1868.3031, 1869.4899
[1]32, 1807.3818, 1837.5792
[1]33, 1742.5941, 1806.4133
[1]34, 1743.6772, 1775.9249
[1]35, 1639.7356, 1745.8992
[1]36, 1676.0591, 1716.6580
[1]37, 1655.7231, 1687.9387
[1]38, 1623.6675, 1659.7600
[1]39, 1591.6458, 1632.0980
[1]40, 1577.9614, 1604.9155
[1]41, 1578.6400, 1578.1571
[1]42, 1471.1718, 1551.9233
[1]43, 1445.4334, 1526.3340
[1]44, 1494.3264, 1501.2020
[1]45, 1413.7844, 1476.4518
[1]46, 1408.6601, 1452.1747
[1]47, 1389.6046, 1428.2861
[1]48, 1389.6385, 1404.8625
[1]49, 1344.0588, 1381.7414
[1]50, 1368.5224, 1358.9681
[1]51, 1327.0794, 1336.5875
[1]52, 1281.6608, 1314.5673
[1]53, 1236.7032, 1292.9786
[1]54, 1232.0894, 1271.8469
[1]55, 1218.2502, 1251.0894
[1]56, 1157.0498, 1230.6721
[1]57, 1148.4040, 1210.6973
[1]58, 1122.7780, 1191.1506
[1]59, 1068.8972, 1172.0157
[1]60, 1094.3002, 1153.2646
[1]61, 1060.4866, 1134.7712
[1]62, 1064.5107, 1116.5811
[1]63, 1062.1288, 1098.6393
[1]64, 1062.5448, 1080.9268
[1]65, 1032.2881, 1063.4517
[1]66, 1008.6087, 1046.2223
[1]67, 970.9718, 1029.3992
[1]68, 952.7406, 1013.2399
[1]69, 943.1231, 997.2573
[1]70, 928.5076, 981.4515
[1]71, 872.6464, 965.9683
[1]72, 908.7845, 950.9179
[1]73, 899.5143, 935.9629
[1]74, 879.8848, 921.1591
[1]75, 854.7431, 906.4485
[1]76, 871.1477, 891.9846
[1]77, 865.0927, 877.6154
[1]78, 830.6916, 863.4456
[1]79, 801.8060, 849.5101
[1]80, 795.9189, 835.8065
[1]81, 774.3245, 822.3802
[1]82, 777.5149, 809.1764
[1]83, 775.3313, 796.1646
[1]84, 741.3562, 783.3612
[1]85, 724.2621, 770.7733
[1]86, 724.6835, 758.5734
[1]87, 730.3860, 746.9071
[1]88, 683.4286, 735.2889
[1]89, 708.5147, 724.0320
[1]90, 680.5863, 712.6850
[1]91, 699.6153, 701.3954
[1]92, 633.8981, 690.1454
[1]93, 624.2201, 679.1740
[1]94, 656.1388, 668.4200
[1]95, 603.2482, 657.7736
[1]96, 614.0909, 647.3325
[1]97, 623.2931, 636.9934
[1]98, 605.9416, 626.7719
[1]99, 599.8475, 616.6732
