Epoch, Train Loss, Validation Loss
[2]1, 4418938591.0421, 7925.8213
[2]2, 3736.2838, 2583.2737
[2]3, 2510.0250, 2582.2264
[2]4, 2481.5416, 2581.1846
[2]5, 2500.4693, 2580.1392
[2]6, 2414.5635, 2579.1135
[2]7, 2320.1048, 2578.1422
[2]8, 2478.2935, 2577.1021
[2]9, 2476.1991, 2576.0627
[2]10, 2506.3456, 2575.0044
[2]11, 2538.4328, 2573.9834
[2]12, 2510.2800, 2572.9377
[2]13, 2484.4828, 2571.8969
[2]14, 2495.5032, 2570.8550
[2]15, 2371.5721, 2569.8628
[2]16, 2503.0828, 2568.8197
[2]17, 2536.3466, 2567.7695
[2]18, 2472.4962, 2566.7327
[2]19, 2487.0128, 2565.6930
[2]20, 2485.1585, 2564.6542
[2]21, 2336.5985, 2563.6707
[2]22, 2334.5334, 2562.6870
[2]23, 2489.0901, 2561.6482
[2]24, 2501.9188, 2560.6073
[2]25, 2438.8514, 2559.5795
[2]26, 2475.6917, 2558.5437
[2]27, 2503.7036, 2557.5031
[2]28, 2435.5502, 2556.4766
[2]29, 2526.8240, 2555.4310
[2]30, 2448.3178, 2554.4023
[2]31, 2467.1688, 2553.3704
[2]32, 2516.0773, 2552.3276
[2]33, 2495.5363, 2551.2898
[2]34, 2440.1381, 2550.2634
[2]35, 2481.7622, 2549.2288
[2]36, 2491.4122, 2548.1925
[2]37, 2457.1801, 2547.1635
[2]38, 2443.8381, 2546.1381
[2]39, 2517.0054, 2545.0968
[2]40, 2476.3674, 2544.0646
[2]41, 2465.2688, 2543.0344
[2]42, 2434.6017, 2542.0110
[2]43, 2422.3687, 2540.9907
[2]44, 2448.0380, 2539.9652
[2]45, 2473.0767, 2538.9342
[2]46, 2458.8142, 2537.9065
[2]47, 2499.6907, 2536.8702
[2]48, 2529.0212, 2535.8287
[2]49, 2451.0424, 2534.8035
[2]50, 2486.6196, 2533.7714
[2]51, 2454.3177, 2532.7461
[2]52, 2453.7837, 2531.7218
[2]53, 2364.0813, 2530.7512
[2]54, 2461.9382, 2529.7244
[2]55, 2417.6620, 2528.7074
[2]56, 2481.1609, 2527.6775
[2]57, 2388.6769, 2526.6677
[2]58, 2361.6668, 2525.6642
[2]59, 2381.3242, 2524.6575
[2]60, 2450.3002, 2523.6348
[2]61, 2489.1334, 2522.6045
[2]62, 2428.1815, 2521.5867
[2]63, 2406.5631, 2520.5741
[2]64, 2313.9593, 2519.6040
[2]65, 2440.5582, 2518.5847
[2]66, 2430.7318, 2517.5670
[2]67, 2400.5393, 2516.5565
[2]68, 2440.9374, 2515.5372
[2]69, 2424.2557, 2514.5223
[2]70, 2422.1002, 2513.5076
[2]71, 2381.2338, 2512.5018
[2]72, 2472.5640, 2511.4766
[2]73, 2403.2922, 2510.4669
[2]74, 2430.9913, 2509.4510
[2]75, 2390.6749, 2508.4442
[2]76, 2377.0812, 2507.4407
[2]77, 2422.0812, 2506.4270
[2]78, 2451.1395, 2505.4077
[2]79, 2417.3808, 2504.3954
[2]80, 2396.8453, 2503.3879
[2]81, 2263.0635, 2502.4446
[2]82, 2390.7470, 2501.4395
[2]83, 2404.4040, 2500.4314
[2]84, 2418.3079, 2499.4202
[2]85, 2387.7702, 2498.4163
[2]86, 2390.4897, 2497.4116
[2]87, 2418.5638, 2496.4021
[2]88, 2392.1790, 2495.3971
[2]89, 2417.6806, 2494.3872
[2]90, 2399.5535, 2493.3826
[2]91, 2393.4349, 2492.3782
[2]92, 2387.5925, 2491.3755
[2]93, 2388.0365, 2490.3728
[2]94, 2314.2956, 2489.4213
[2]95, 2410.1805, 2488.4139
[2]96, 2390.4716, 2487.4110
[2]97, 2394.9193, 2486.4080
[2]98, 2434.5730, 2485.3969
[2]99, 2407.1891, 2484.3915
[2]100, 2268.0019, 2483.4512
[2]101, 2361.8492, 2482.4557
[2]102, 2407.9998, 2481.4506
[2]103, 2355.2708, 2480.4574
[2]104, 2417.1995, 2479.4512
[2]105, 2346.4680, 2478.4600
[2]106, 2254.8149, 2477.5236
[2]107, 2360.6503, 2476.5298
[2]108, 2425.5400, 2475.5220
[2]109, 2386.9517, 2474.5228
[2]110, 2380.8272, 2473.5255
[2]111, 2382.5364, 2472.5287
[2]112, 2391.3937, 2471.5302
[2]113, 2385.0265, 2470.5327
[2]114, 2383.2368, 2469.5358
[2]115, 2343.1474, 2468.5476
[2]116, 2353.5330, 2467.5570
[2]117, 2281.7364, 2466.6045
[2]118, 2351.3185, 2465.6145
[2]119, 2369.0643, 2464.6219
[2]120, 2426.6016, 2463.6169
[2]121, 2252.1700, 2462.6843
[2]122, 2376.6419, 2461.6899
[2]123, 2411.6389, 2460.6888
[2]124, 2398.8328, 2459.6907
[2]125, 2348.9196, 2458.7031
[2]126, 2386.9490, 2457.7072
[2]127, 2362.0800, 2456.7170
[2]128, 2421.5150, 2455.7142
[2]129, 2356.5834, 2454.7252
[2]130, 2330.3731, 2453.7432
[2]131, 2362.4422, 2452.7542
[2]132, 2404.6403, 2451.7563
[2]133, 2341.2407, 2450.7717
[2]134, 2319.5660, 2449.7921
[2]135, 2360.5616, 2448.8046
[2]136, 2323.7359, 2447.8248
[2]137, 2353.9120, 2446.8380
[2]138, 2383.6836, 2445.8451
[2]139, 2316.1558, 2444.8672
[2]140, 2347.5251, 2443.8831
[2]141, 2334.5500, 2442.9020
[2]142, 2326.1516, 2441.9230
[2]143, 2403.2863, 2440.9277
[2]144, 2268.3632, 2439.9617
[2]145, 2376.9899, 2438.9718
[2]146, 2240.2835, 2438.0468
[2]147, 2337.8759, 2437.0659
[2]148, 2406.7607, 2436.0707
[2]149, 2330.1888, 2435.0917
[2]150, 2320.2122, 2434.1155
[2]151, 2328.5123, 2433.1372
[2]152, 2337.0771, 2432.1580
[2]153, 2347.6571, 2431.1764
[2]154, 2337.0845, 2430.1967
[2]155, 2340.0507, 2429.2172
[2]156, 2365.6930, 2428.2321
[2]157, 2314.2552, 2427.2581
[2]158, 2372.6209, 2426.2721
[2]159, 2358.4700, 2425.2898
[2]160, 2398.6735, 2424.2991
[2]161, 2346.3074, 2423.3190
[2]162, 2313.3527, 2422.3469
[2]163, 2308.6860, 2421.3757
[2]164, 2375.6514, 2420.3899
[2]165, 2329.0615, 2419.4147
[2]166, 2313.8812, 2418.4426
[2]167, 2364.9551, 2417.4597
[2]168, 2359.4128, 2416.4784
[2]169, 2333.5639, 2415.5028
[2]170, 2271.7996, 2414.5417
[2]171, 2346.3475, 2413.5638
[2]172, 2343.4763, 2412.5867
[2]173, 2317.7092, 2411.6150
[2]174, 2320.0734, 2410.6429
[2]175, 2300.5468, 2409.6753
[2]176, 2384.1257, 2408.6903
[2]177, 2385.2470, 2407.7054
[2]178, 2297.8408, 2406.7395
[2]179, 2283.3260, 2405.7772
[2]180, 2339.7672, 2404.8031
[2]181, 2315.2429, 2403.8344
[2]182, 2327.9178, 2402.8634
[2]183, 2372.6816, 2401.8822
[2]184, 2298.3741, 2400.9176
[2]185, 2339.2874, 2399.9446
[2]186, 2370.0154, 2398.9648
[2]187, 2345.9086, 2397.9906
[2]188, 2324.9808, 2397.0217
[2]189, 2324.8284, 2396.0521
[2]190, 2298.2535, 2395.0886
[2]191, 2369.1843, 2394.1101
[2]192, 2261.0818, 2393.1559
[2]193, 2326.3963, 2392.1869
[2]194, 2329.9546, 2391.2173
[2]195, 2306.8130, 2390.2526
[2]196, 2301.7830, 2389.2889
[2]197, 2301.5842, 2388.3265
[2]198, 2305.4269, 2387.3622
[2]199, 2303.0896, 2386.3990
[2]200, 2264.7778, 2385.4452
[2]201, 2359.3929, 2384.4707
[2]202, 2252.5301, 2383.5190
[2]203, 2339.5350, 2382.5490
[2]204, 2355.3994, 2381.5762
[2]205, 2267.3524, 2380.6218
[2]206, 2316.0315, 2379.6572
[2]207, 2367.4504, 2378.6825
[2]208, 2201.8428, 2377.7784
[2]209, 2298.8353, 2376.8180
[2]210, 2336.6356, 2375.8507
[2]211, 2238.1971, 2374.9264
[2]212, 2284.8165, 2373.9700
[2]213, 2249.9050, 2373.0214
[2]214, 2226.3752, 2372.1008
[2]215, 2223.6014, 2371.1584
[2]216, 2323.0052, 2370.1942
[2]217, 2297.4099, 2369.2360
[2]218, 2339.0449, 2368.2688
[2]219, 2303.1118, 2367.3096
[2]220, 2307.7791, 2366.3497
[2]221, 2169.6436, 2365.4547
[2]222, 2245.5109, 2364.5093
[2]223, 2250.7012, 2363.5625
[2]224, 2283.5045, 2362.6099
[2]225, 2192.6282, 2361.7104
[2]226, 2319.6581, 2360.7496
[2]227, 2297.3361, 2359.7936
[2]228, 2242.3396, 2358.8491
[2]229, 2216.6837, 2357.9105
[2]230, 2241.7733, 2356.9673
[2]231, 2277.4468, 2356.0161
[2]232, 2237.9226, 2355.0737
[2]233, 2291.1332, 2354.1199
[2]234, 2237.1728, 2353.1788
[2]235, 2327.0662, 2352.2177
[2]236, 2314.5428, 2351.2594
[2]237, 2306.1846, 2350.3038
[2]238, 2254.1081, 2349.3594
[2]239, 2265.0436, 2348.4126
[2]240, 2258.5728, 2347.4672
[2]241, 2254.5983, 2346.5226
[2]242, 2325.6103, 2345.5637
[2]243, 2161.6241, 2344.6624
[2]244, 2221.5783, 2343.7256
[2]245, 2251.7602, 2342.7827
[2]246, 2280.6111, 2341.8334
[2]247, 2292.9059, 2340.8826
[2]248, 2290.3732, 2339.9325
[2]249, 2261.1447, 2338.9879
[2]250, 2258.9656, 2338.0442
[2]251, 2289.5712, 2337.0941
[2]252, 2253.2406, 2336.1517
[2]253, 2295.0780, 2335.2013
[2]254, 2230.4645, 2334.2642
[2]255, 2287.3431, 2333.3154
[2]256, 2131.2296, 2332.4355
[2]257, 2288.9208, 2331.4868
[2]258, 2269.5221, 2330.5420
[2]259, 2157.6872, 2329.6569
[2]260, 2226.0568, 2328.7231
[2]261, 2322.4451, 2327.7684
[2]262, 2235.2666, 2326.8322
[2]263, 2229.1717, 2325.8971
[2]264, 2264.7546, 2324.9551
[2]265, 2133.2191, 2324.0760
[2]266, 2198.2685, 2323.1486
[2]267, 2230.4188, 2322.2146
[2]268, 2227.9037, 2321.2816
[2]269, 2216.0258, 2320.3512
[2]270, 2282.0016, 2319.4067
[2]271, 2188.5356, 2318.4819
[2]272, 2212.6292, 2317.5530
[2]273, 2206.6904, 2316.6249
[2]274, 2231.2335, 2315.6926
[2]275, 2277.7451, 2314.7502
[2]276, 2214.0604, 2313.8217
[2]277, 2297.8076, 2312.8754
[2]278, 2177.0739, 2311.9543
[2]279, 2277.9778, 2311.0126
[2]280, 2236.1431, 2310.0800
[2]281, 2212.2618, 2309.1525
[2]282, 2286.9010, 2308.2095
[2]283, 2112.9417, 2307.3380
[2]284, 2202.5511, 2306.4139
[2]285, 2224.5145, 2305.4843
[2]286, 2226.9366, 2304.5542
[2]287, 2255.4182, 2303.6183
[2]288, 2167.1342, 2302.7241
[2]289, 2154.3842, 2301.8336
[2]290, 2240.7946, 2300.9015
[2]291, 2236.8253, 2299.9701
[2]292, 2197.2052, 2299.0477
[2]293, 2157.6633, 2298.1338
[2]294, 2205.9302, 2297.2096
[2]295, 2239.8876, 2296.2784
[2]296, 2165.2824, 2295.3643
[2]297, 2308.0840, 2294.4198
[2]298, 2204.9590, 2293.4972
[2]299, 2266.2795, 2292.5616
[2]300, 2206.9402, 2291.6383
[2]301, 2207.3798, 2290.7157
[2]302, 2189.5103, 2289.7966
[2]303, 2193.0852, 2288.8774
[2]304, 2198.7305, 2287.9573
[2]305, 2179.0040, 2287.0410
[2]306, 2218.5391, 2286.1165
[2]307, 2193.9308, 2285.1975
[2]308, 2101.3281, 2284.3218
[2]309, 2204.3635, 2283.4022
[2]310, 2253.8013, 2282.4716
[2]311, 2249.5989, 2281.5416
[2]312, 2217.7424, 2280.6188
[2]313, 2158.0252, 2279.7092
[2]314, 2171.6027, 2278.7966
[2]315, 2189.7132, 2277.8806
[2]316, 2163.8365, 2276.9705
[2]317, 2205.0125, 2276.0511
[2]318, 2235.5806, 2275.1255
[2]319, 2171.9904, 2274.2144
