Epoch, Train Loss, Validation Loss
[2]1, 2303.3812, 752.7815
[2]2, 1200.9745, 695.6320
[2]3, 1042.7869, 622.6047
[2]4, 857.1653, 493.2679
[2]5, 672.9607, 357.1981
[2]6, 576.2015, 333.6750
[2]7, 637.1087, 337.8048
[2]8, 410.0783, 314.6325
[2]9, 413.5176, 360.7453
[2]10, 313.0103, 296.9192
[2]11, 233.7765, 263.7391
[2]12, 199.2315, 217.3140
[2]13, 122.7210, 255.0277
[2]14, 106.4505, 192.4790
[2]15, 72.0234, 174.5889
[2]16, 65.1281, 248.7565
[2]17, 59.4327, 209.3067
[2]18, 46.5624, 216.5044
[2]19, 60.3868, 202.6944
[2]20, 34.0213, 248.2339
[2]21, 29.8119, 197.7855
[2]22, 37.8087, 212.5448
[2]23, 30.5692, 205.4995
[2]24, 20.6416, 190.2360
[2]25, 22.5152, 211.3720
[2]26, 23.6377, 228.5670
[2]27, 19.6537, 191.2647
[2]28, 38.0563, 215.5137
[2]29, 26.0020, 217.4511
[2]30, 25.6143, 189.9506
[2]31, 29.9420, 245.4871
[2]32, 35.3068, 167.8059
[2]33, 27.5780, 176.3008
[2]34, 23.3773, 199.8884
[2]35, 21.4022, 180.5763
[2]36, 17.6876, 169.2983
[2]37, 19.9952, 182.1714
[2]38, 19.5437, 163.3376
[2]39, 15.0875, 175.1738
[2]40, 14.2825, 189.7070
[2]41, 16.5510, 174.3970
[2]42, 13.2265, 171.5267
[2]43, 13.1876, 182.9641
[2]44, 13.3104, 177.0934
[2]45, 12.7918, 167.5627
[2]46, 13.0260, 177.3129
[2]47, 12.6249, 172.2932
[2]48, 11.4543, 166.8625
[2]49, 11.0733, 165.7648
[2]50, 10.8962, 169.8596
[2]51, 11.2714, 171.8000
[2]52, 10.2373, 169.4297
[2]53, 10.9805, 168.6056
[2]54, 12.6415, 170.8389
[2]55, 11.1030, 164.4317
[2]56, 10.9805, 173.7827
[2]57, 11.3511, 162.8875
[2]58, 11.1453, 164.7750
[2]59, 11.9363, 174.5536
[2]60, 11.5720, 172.3006
[2]61, 10.3174, 166.1006
[2]62, 10.5041, 165.7047
[2]63, 10.1498, 169.7538
[2]64, 9.9548, 168.6999
[2]65, 10.0928, 164.4692
[2]66, 10.0694, 167.9126
[2]67, 12.9723, 167.9298
[2]68, 9.5227, 173.6716
[2]69, 9.5887, 174.3615
[2]70, 9.6076, 169.7732
[2]71, 10.1137, 166.9011
[2]72, 10.8005, 167.3539
[2]73, 13.6624, 183.7274
[2]74, 11.4998, 167.6815
[2]75, 12.5998, 164.9706
[2]76, 13.2550, 166.6336
[2]77, 12.0356, 173.3046
[2]78, 14.3903, 174.9683
[2]79, 11.3030, 176.4233
[2]80, 10.8860, 165.5449
[2]81, 12.1011, 174.2921
[2]82, 37.4219, 171.9429
[2]83, 14.9986, 193.7020
[2]84, 15.6742, 167.7727
[2]85, 13.8083, 160.1843
[2]86, 12.9612, 170.3377
[2]87, 11.0654, 177.9453
[2]88, 10.7976, 176.4564
[2]89, 11.7933, 172.6273
[2]90, 10.7961, 173.8427
[2]91, 9.9629, 157.8491
[2]92, 10.8954, 161.1601
[2]93, 10.1515, 165.9557
[2]94, 11.3497, 168.3391
[2]95, 13.4850, 170.7082
[2]96, 10.6304, 168.4746
[2]97, 11.6216, 174.7460
[2]98, 11.2589, 166.4795
[2]99, 11.8399, 163.5222
[2]100, 16.8851, 162.1737
[2]101, 18.8971, 179.7066
[2]102, 18.1813, 225.3812
[2]103, 34.0684, 175.1227
[2]104, 27.5645, 190.5254
[2]105, 21.6016, 178.6653
[2]106, 33.6705, 155.5183
[2]107, 34.8908, 169.8925
[2]108, 25.0214, 238.3300
[2]109, 42.6851, 216.2378
[2]110, 40.2200, 240.4904
[2]111, 70.6687, 198.4779
[2]112, 37.7002, 216.0973
[2]113, 40.7235, 229.0648
[2]114, 50.9429, 232.9543
[2]115, 26.4920, 185.1454
[2]116, 15.0470, 176.2678
[2]117, 15.1628, 165.7136
[2]118, 11.3821, 163.6932
[2]119, 15.2126, 169.7643
[2]120, 11.7599, 169.1527
[2]121, 9.1222, 161.6231
[2]122, 9.1148, 161.3285
[2]123, 8.9401, 166.6275
[2]124, 8.3679, 167.0961
[2]125, 7.8110, 160.8541
[2]126, 7.2661, 167.6286
[2]127, 6.3415, 162.3775
[2]128, 5.8790, 164.7506
[2]129, 5.6259, 166.3260
[2]130, 5.5940, 164.3536
[2]131, 5.8261, 165.6533
[2]132, 5.6321, 168.9631
[2]133, 18.3085, 164.6861
[2]134, 4.8901, 162.9977
[2]135, 5.2528, 161.6430
[2]136, 4.7291, 161.6176
[2]137, 4.5228, 163.5990
[2]138, 4.3889, 166.3981
[2]139, 4.1895, 163.9502
[2]140, 4.2220, 162.7467
[2]141, 3.9165, 163.7811
[2]142, 4.2296, 165.1767
[2]143, 3.9883, 161.9132
[2]144, 3.7020, 162.0903
[2]145, 3.6523, 166.0938
[2]146, 9.6982, 164.8879
[2]147, 3.6081, 161.7610
[2]148, 3.4988, 164.1728
[2]149, 3.4747, 161.0065
[2]150, 3.1281, 158.3919
[2]151, 3.8779, 163.5044
[2]152, 3.3052, 166.5470
[2]153, 4.6579, 179.0241
[2]154, 8.5096, 158.0519
[2]155, 11.3864, 177.4755
[2]156, 13.7527, 166.7830
