Epoch, Train Loss, Validation Loss
[1]1, 3028.7721, 3140.6007
[1]2, 3058.8382, 3107.9991
[1]3, 3018.2558, 3050.2037
[1]4, 2907.3160, 2965.6287
[1]5, 2901.4265, 2867.6547
[1]6, 2785.0101, 2761.7383
[1]7, 2653.5704, 2654.6345
[1]8, 2487.3317, 2550.5052
[1]9, 2447.6743, 2450.9845
[1]10, 2318.7332, 2356.2189
[1]11, 2228.5598, 2266.3970
[1]12, 2155.9200, 2181.2829
[1]13, 2063.7231, 2100.4226
[1]14, 1971.3600, 2023.5198
[1]15, 1973.7060, 1950.1334
[1]16, 1813.2936, 1880.0031
[1]17, 1725.3505, 1813.0004
[1]18, 1662.0697, 1749.1182
[1]19, 1618.1137, 1688.0677
[1]20, 1596.1131, 1629.5464
[1]21, 1512.7982, 1573.0544
[1]22, 1494.6904, 1518.9176
[1]23, 1454.1382, 1466.6218
[1]24, 1385.7751, 1416.3665
[1]25, 1312.3034, 1367.9821
[1]26, 1269.8920, 1321.6207
[1]27, 1238.1171, 1276.9697
[1]28, 1172.4703, 1233.9514
[1]29, 1155.9859, 1192.4445
[1]30, 1113.1155, 1152.4951
[1]31, 1125.1094, 1113.8829
[1]32, 1064.0951, 1076.4424
[1]33, 1003.6572, 1040.3223
[1]34, 990.8857, 1005.5680
[1]35, 903.0929, 972.0374
[1]36, 918.5607, 939.8448
[1]37, 895.5288, 908.6913
[1]38, 861.5800, 878.5924
[1]39, 830.1236, 849.5095
[1]40, 811.7649, 821.3753
[1]41, 804.5148, 794.0887
[1]42, 720.0553, 767.7862
[1]43, 693.5238, 742.6438
[1]44, 723.8424, 718.3633
[1]45, 659.7659, 694.7946
[1]46, 649.7072, 672.1024
[1]47, 632.5329, 650.1310
[1]48, 625.5601, 628.9646
[1]49, 590.5849, 608.3706
[1]50, 603.1825, 588.3979
[1]51, 570.3132, 569.0902
[1]52, 537.1395, 550.4018
[1]53, 504.5358, 532.4256
[1]54, 496.7414, 515.1888
[1]55, 485.8149, 498.5723
[1]56, 444.1931, 482.4909
[1]57, 436.7781, 467.0909
[1]58, 417.1801, 452.3433
[1]59, 383.1342, 438.2355
[1]60, 395.8441, 424.6984
[1]61, 374.8771, 411.5261
[1]62, 374.8718, 398.7967
[1]63, 371.2520, 386.4245
[1]64, 370.6434, 374.3718
[1]65, 351.0523, 362.6411
[1]66, 336.7221, 351.2485
[1]67, 396.6458, 340.3839
[1]68, 302.0416, 330.3397
[1]69, 297.2175, 320.5513
[1]70, 287.9917, 311.0136
[1]71, 308.2543, 301.8916
[1]72, 276.8651, 293.3263
[1]73, 273.9495, 284.8520
[1]74, 260.2756, 276.5134
[1]75, 248.1705, 268.2780
[1]76, 254.7646, 260.3394
[1]77, 252.6948, 252.5035
[1]78, 234.3812, 244.8848
[1]79, 219.0639, 237.5212
[1]80, 218.2972, 230.4105
[1]81, 208.5102, 223.6015
[1]82, 206.7393, 217.0358
[1]83, 208.3824, 210.6846
[1]84, 190.8317, 204.5585
[1]85, 182.7063, 198.6626
[1]86, 282.3827, 193.1607
[1]87, 185.7675, 188.1730
[1]88, 225.0677, 183.2337
[1]89, 176.6852, 178.6915
[1]90, 164.8725, 174.0115
[1]91, 175.1171, 169.3527
[1]92, 146.8609, 164.6947
[1]93, 143.3021, 160.3110
[1]94, 156.3947, 156.1270
[1]95, 137.7353, 152.0369
[1]96, 142.6467, 148.1496
[1]97, 144.6574, 144.3068
[1]98, 138.7027, 140.5437
[1]99, 135.3124, 136.8639
[1]100, 121.9803, 133.3319
[1]101, 124.5913, 129.9880
[1]102, 115.0085, 126.7409
[1]103, 119.3228, 123.7250
[1]104, 122.2200, 120.7904
[1]105, 117.1644, 117.8651
[1]106, 115.7836, 115.0487
[1]107, 103.4632, 112.3336
[1]108, 184.7291, 109.7973
[1]109, 111.0802, 107.4789
[1]110, 109.8512, 105.1963
[1]111, 99.1772, 102.9442
[1]112, 104.0217, 100.7723
[1]113, 93.5179, 98.6864
[1]114, 89.6805, 96.7124
[1]115, 87.5842, 94.8699
[1]116, 87.3464, 93.0933
[1]117, 94.7179, 91.3636
[1]118, 89.9671, 89.6589
[1]119, 87.7730, 87.9726
[1]120, 92.3152, 86.3364
[1]121, 84.4954, 84.7484
[1]122, 85.5567, 83.2315
[1]123, 91.5842, 81.6981
[1]124, 77.0777, 80.2266
