Epoch, Train Loss, Validation Loss
[2]1, 19578641.4781, 2894.9364
[2]2, 11562573.1964, 3150.2040
[2]3, 2902.6332, 332105664.0000
[2]4, 66181578.2172, 3189.5876
[2]5, 3099.1132, 3188.9384
[2]6, 3003.2200, 3188.2996
[2]7, 2879.7142, 3187.6912
[2]8, 3075.6127, 3187.0444
[2]9, 3073.9315, 3186.3979
[2]10, 3107.9101, 3185.7480
[2]11, 3080.5560, 3185.1011
[2]12, 3113.3804, 3184.4508
[2]13, 3085.1849, 3183.8030
[2]14, 3097.6427, 3183.1545
[2]15, 2947.3488, 3182.5336
[2]16, 3107.2125, 3181.8843
[2]17, 3145.0034, 3181.2311
[2]18, 3074.3983, 3180.5850
[2]19, 3090.9703, 3179.9374
[2]20, 3089.4616, 3179.2899
[2]21, 2911.2565, 3178.6732
[2]22, 2909.6092, 3178.0564
[2]23, 3094.8691, 3177.4088
[2]24, 3109.7149, 3176.7600
[2]25, 3039.9509, 3176.1182
[2]26, 3081.9074, 3175.4719
[2]27, 3113.3950, 3174.8230
[2]28, 3037.8621, 3174.1815
[2]29, 3140.1978, 3173.5293
[2]30, 3053.1107, 3172.8867
[2]31, 3074.3055, 3172.2421
[2]32, 3129.9128, 3171.5912
[2]33, 3107.1046, 3170.9432
[2]34, 3046.0278, 3170.3013
[2]35, 3092.7906, 3169.6548
[2]36, 3104.1775, 3169.0071
[2]37, 3066.2916, 3168.3634
[2]38, 3051.8880, 3167.7214
[2]39, 3134.2524, 3167.0707
[2]40, 3089.4161, 3166.4250
[2]41, 3077.6380, 3165.7803
[2]42, 3043.8422, 3165.1392
[2]43, 3030.5364, 3164.5000
[2]44, 3059.6221, 3163.8574
[2]45, 3088.1910, 3163.2118
[2]46, 3072.9388, 3162.5679
[2]47, 3119.0897, 3161.9193
[2]48, 3152.1917, 3161.2673
[2]49, 3065.4124, 3160.6244
[2]50, 3105.7107, 3159.9775
[2]51, 3070.1669, 3159.3347
[2]52, 3069.7295, 3158.6920
[2]53, 2949.9720, 3158.0793
[2]54, 3080.2181, 3157.4351
[2]55, 3031.0505, 3156.7964
[2]56, 3102.5199, 3156.1500
[2]57, 2999.4761, 3155.5150
[2]58, 2969.2326, 3154.8837
[2]59, 2991.5239, 3154.2500
[2]60, 3069.9909, 3153.6077
[2]61, 3113.6873, 3152.9607
[2]62, 3046.2726, 3152.3207
[2]63, 3022.3796, 3151.6836
[2]64, 2906.2003, 3151.0698
[2]65, 3061.3049, 3150.4290
[2]66, 3051.0126, 3149.7887
[2]67, 3017.4971, 3149.1521
[2]68, 3063.6549, 3148.5107
[2]69, 3045.0101, 3147.8715
[2]70, 3043.4640, 3147.2327
[2]71, 2998.0954, 3146.5983
[2]72, 3100.9487, 3145.9532
[2]73, 3023.5217, 3145.3165
[2]74, 3055.2970, 3144.6764
[2]75, 3010.4765, 3144.0414
[2]76, 2995.5836, 3143.4076
[2]77, 3046.9334, 3142.7683
[2]78, 3079.8374, 3142.1260
[2]79, 3042.6135, 3141.4874
[2]80, 3020.0555, 3140.8514
[2]81, 2849.4925, 3140.2510
[2]82, 3013.7306, 3139.6161
[2]83, 3029.8067, 3138.9794
[2]84, 3046.1951, 3138.3408
[2]85, 3011.7081, 3137.7063
[2]86, 3015.3735, 3137.0712
[2]87, 3047.1411, 3136.4335
[2]88, 3018.4283, 3135.7979
[2]89, 3047.6371, 3135.1595
[2]90, 3027.2316, 3134.5240
[2]91, 3021.2228, 3133.8888
[2]92, 3015.2914, 3133.2539
[2]93, 3016.3481, 3132.6190
[2]94, 2912.8178, 3132.0131
[2]95, 3042.1803, 3131.3755
[2]96, 3020.6122, 3130.7405
[2]97, 3025.8495, 3130.1051
[2]98, 3070.7257, 3129.4652
[2]99, 3040.5134, 3128.8285
[2]100, 2863.2371, 3128.2283
[2]101, 2990.4791, 3127.5968
