Epoch, Train Loss, Validation Loss
[1]1, 2982.4771, 3137.0837
[1]2, 3032.0309, 3098.2968
[1]3, 2952.7744, 3032.0239
[1]4, 2962.8865, 2944.2118
[1]5, 2812.0346, 2843.2341
[1]6, 2738.2233, 2737.2809
[1]7, 2672.4564, 2633.1129
[1]8, 2458.6136, 2533.0223
[1]9, 2393.1158, 2438.1937
[1]10, 2216.9260, 2348.5413
[1]11, 2232.2883, 2263.9139
[1]12, 2116.1830, 2182.8909
[1]13, 2059.4778, 2105.3718
[1]14, 2066.9613, 2030.9989
[1]15, 1881.3482, 1959.4592
[1]16, 1868.9050, 1891.1166
[1]17, 1816.5201, 1825.4641
[1]18, 1608.6663, 1762.5812
[1]19, 1676.0164, 1703.0024
[1]20, 1600.1752, 1645.4430
[1]21, 1580.9326, 1589.8692
[1]22, 1505.2738, 1536.1608
[1]23, 1433.5307, 1484.4703
[1]24, 1351.6051, 1434.7150
[1]25, 1358.8604, 1386.7983
[1]26, 1258.5147, 1340.7357
[1]27, 1255.4422, 1296.8646
[1]28, 1202.9393, 1254.2661
[1]29, 1213.4150, 1213.0965
[1]30, 1193.1064, 1172.9678
[1]31, 1140.6859, 1133.9673
[1]32, 1088.1467, 1096.2019
[1]33, 1003.6421, 1059.7852
[1]34, 1019.1917, 1024.8472
[1]35, 942.6088, 991.0320
[1]36, 898.1795, 958.6470
[1]37, 946.4889, 927.3701
[1]38, 881.7788, 896.9214
[1]39, 810.1687, 867.5620
[1]40, 828.8481, 839.3241
[1]41, 808.0444, 811.9700
[1]42, 733.2401, 785.4173
[1]43, 710.2629, 759.9640
[1]44, 733.7987, 735.4784
[1]45, 721.8067, 711.6612
[1]46, 640.5602, 688.3948
[1]47, 624.8301, 666.1663
[1]48, 646.3285, 644.7571
[1]49, 604.7331, 623.9872
[1]50, 607.3419, 603.8430
[1]51, 575.0669, 584.2525
[1]52, 534.1118, 565.3423
[1]53, 517.7956, 547.1618
[1]54, 509.1240, 529.6322
[1]55, 493.8424, 512.7115
[1]56, 462.9166, 496.3430
[1]57, 439.7409, 480.6417
[1]58, 443.7427, 465.4704
[1]59, 424.1020, 450.8295
[1]60, 407.4491, 436.7515
[1]61, 417.7363, 423.1228
[1]62, 407.2064, 409.7914
[1]63, 350.9668, 396.8895
[1]64, 373.2371, 384.5362
[1]65, 349.2560, 372.5730
[1]66, 358.0291, 361.0610
[1]67, 357.3723, 349.9934
[1]68, 314.7194, 339.6934
[1]69, 322.4621, 329.6059
[1]70, 318.6771, 319.6093
[1]71, 301.1220, 309.8408
[1]72, 295.5031, 300.3326
[1]73, 260.6451, 291.1352
[1]74, 260.9045, 282.3773
[1]75, 254.6408, 273.9767
[1]76, 251.0529, 265.8709
[1]77, 252.7902, 257.9582
[1]78, 237.6511, 250.2349
[1]79, 226.0742, 242.8522
[1]80, 318.1843, 235.8166
[1]81, 233.0830, 229.3990
[1]82, 221.0976, 222.9650
[1]83, 189.8110, 216.6222
[1]84, 188.6551, 210.5355
[1]85, 188.8879, 204.6856
[1]86, 200.0042, 198.9335
[1]87, 177.6471, 193.3357
[1]88, 182.7234, 187.9006
[1]89, 181.9651, 182.6327
[1]90, 164.8462, 177.5235
[1]91, 161.8502, 172.6774
[1]92, 154.7255, 168.0266
[1]93, 147.4003, 163.5461
[1]94, 276.6033, 159.3184
[1]95, 152.2635, 155.4375
[1]96, 138.2337, 151.5856
[1]97, 150.0891, 147.7576
[1]98, 249.3563, 144.0575
[1]99, 141.6194, 140.8198
[1]100, 129.8491, 137.5044
[1]101, 133.9703, 134.2037
[1]102, 133.2994, 130.9256
[1]103, 117.7427, 127.7041
[1]104, 115.3513, 124.6625
[1]105, 114.5744, 121.6962
[1]106, 126.4145, 118.7693
[1]107, 102.3210, 115.9101
[1]108, 100.1069, 113.2952
[1]109, 109.1213, 110.8372
[1]110, 104.9913, 108.3920
[1]111, 181.8375, 106.0794
[1]112, 102.0452, 103.9996
[1]113, 104.8781, 101.8610
[1]114, 177.3468, 99.7867
[1]115, 106.9115, 97.9412
[1]116, 106.2822, 96.0041
[1]117, 94.7244, 94.0504
[1]118, 94.3159, 92.1928
[1]119, 90.6066, 90.3817
[1]120, 94.4962, 88.6218
[1]121, 81.8519, 86.9448
[1]122, 84.6343, 85.3352
[1]123, 90.0936, 83.8350
[1]124, 88.8588, 82.3484
[1]125, 75.9984, 80.8793
[1]126, 81.4000, 79.5495
[1]127, 79.1392, 78.2222
[1]128, 81.7004, 76.9549
[1]129, 80.9898, 75.7435
[1]130, 73.1721, 74.5629
[1]131, 68.9921, 73.4687
[1]132, 79.7175, 72.5070
[1]133, 77.5511, 71.5074
[1]134, 77.1644, 70.5138
[1]135, 73.4147, 69.5179
[1]136, 73.4658, 68.5598
[1]137, 216.0522, 67.7584
[1]138, 72.8055, 67.1159
[1]139, 66.6313, 66.3619
[1]140, 69.0633, 65.6303
[1]141, 63.1177, 64.9262
[1]142, 72.7102, 64.2736
[1]143, 66.9473, 63.6499
[1]144, 68.2890, 62.9743
[1]145, 70.2205, 62.3092
[1]146, 73.3825, 61.6598
[1]147, 64.2762, 60.9903
[1]148, 68.2143, 60.4092
[1]149, 62.0940, 59.8720
[1]150, 158.5918, 59.4357
[1]151, 60.7553, 59.0952
[1]152, 63.3294, 58.7813
[1]153, 66.2062, 58.4069
[1]154, 62.0179, 58.0347
[1]155, 63.2295, 57.6595
[1]156, 61.0512, 57.2817
[1]157, 61.6577, 56.8768
[1]158, 59.2762, 56.4793
[1]159, 59.1115, 56.0966
[1]160, 153.1374, 55.8083
[1]161, 62.5547, 55.6672
[1]162, 61.4975, 55.4602
[1]163, 59.4486, 55.2022
[1]164, 65.0422, 54.9552
[1]165, 62.2701, 54.7206
[1]166, 60.6054, 54.4441
[1]167, 58.9621, 54.1367
[1]168, 63.0141, 53.8231
[1]169, 59.2218, 53.5236
[1]170, 59.1328, 53.2528
[1]171, 62.6255, 52.9717
[1]172, 59.8339, 52.6854
[1]173, 60.7789, 52.3991
[1]174, 60.3532, 52.1260
[1]175, 214.5143, 51.9429
[1]176, 60.6375, 51.8824
[1]177, 60.0714, 51.7890
[1]178, 64.8546, 51.6730
[1]179, 59.3656, 51.4839
[1]180, 61.1836, 51.3335
[1]181, 60.8755, 51.1594
[1]182, 217.1895, 50.9696
[1]183, 58.6962, 50.9147
[1]184, 155.6916, 50.9025
[1]185, 57.0111, 50.9845
[1]186, 214.2117, 51.0021
[1]187, 57.2199, 51.1082
[1]188, 160.0274, 51.1540
[1]189, 62.6440, 51.1874
[1]190, 60.2854, 51.1159
[1]191, 156.3933, 50.9883
[1]192, 56.3464, 50.9626
[1]193, 56.0203, 50.9223
[1]194, 59.1833, 50.7941
[1]195, 60.6674, 50.6638
[1]196, 60.2979, 50.5313
[1]197, 57.7554, 50.4389
[1]198, 59.0929, 50.3600
