Epoch, Train Loss, Validation Loss
[2]1, 3212.6307, 1897.1307
[2]2, 2538.9832, 2798.3368
[2]3, 2437.0319, 1367.1294
[2]4, 1527.5981, 642.1397
[2]5, 803.2855, 583.3915
[2]6, 967.0042, 590.0582
[2]7, 980.5242, 453.3028
[2]8, 678.9923, 377.5826
[2]9, 691.6017, 349.0139
[2]10, 571.7405, 307.6759
[2]11, 442.8704, 300.0038
[2]12, 452.1055, 238.5889
[2]13, 286.0458, 207.7705
[2]14, 236.9025, 171.7686
[2]15, 134.6896, 147.2128
[2]16, 95.1563, 151.6833
[2]17, 87.6591, 166.4801
[2]18, 68.6226, 167.1757
[2]19, 56.3175, 203.7239
[2]20, 39.8601, 143.5095
[2]21, 28.7062, 168.7801
[2]22, 25.9345, 158.5610
[2]23, 24.4947, 143.5820
[2]24, 22.0905, 162.4114
[2]25, 21.0091, 140.4923
[2]26, 18.1306, 158.3887
[2]27, 16.6385, 140.0759
[2]28, 20.6358, 159.7471
[2]29, 15.5071, 141.0488
[2]30, 15.5091, 149.0039
[2]31, 13.9911, 142.5153
[2]32, 13.7738, 148.7889
[2]33, 12.7539, 147.9880
[2]34, 14.9026, 147.9299
[2]35, 12.3206, 153.9674
[2]36, 13.7431, 136.2315
[2]37, 14.1558, 156.5399
[2]38, 14.3608, 134.8341
[2]39, 13.2936, 155.4311
[2]40, 13.1521, 141.6995
[2]41, 13.1325, 138.8601
[2]42, 13.3693, 149.9709
[2]43, 13.0041, 135.4587
[2]44, 12.1956, 147.9009
[2]45, 11.4008, 142.1887
[2]46, 12.0609, 145.2144
[2]47, 10.9482, 149.4396
[2]48, 11.7450, 141.7975
[2]49, 11.1120, 147.6519
[2]50, 10.7190, 137.2519
[2]51, 10.8382, 151.0614
[2]52, 10.6899, 139.5829
[2]53, 10.9193, 142.3844
[2]54, 12.4227, 142.1873
[2]55, 10.9669, 142.3953
[2]56, 11.1927, 145.4417
[2]57, 10.5689, 139.8897
[2]58, 10.6808, 144.9763
