Epoch, Train Loss, Validation Loss
[1]1, 2988.1409, 3111.3685
[1]2, 2878.0187, 2990.4415
[1]3, 2664.0910, 2815.1761
[1]4, 2639.9838, 2627.8850
[1]5, 2470.3185, 2448.6879
[1]6, 2341.8712, 2282.3348
[1]7, 2107.8497, 2126.9844
[1]8, 1992.7414, 1981.2551
[1]9, 1811.7944, 1844.7753
[1]10, 1715.7138, 1717.9874
[1]11, 1562.6465, 1599.6000
[1]12, 1396.7412, 1490.2128
[1]13, 1381.4912, 1390.0130
[1]14, 1334.1376, 1295.7708
[1]15, 1178.0792, 1207.5712
[1]16, 1179.5767, 1125.2711
[1]17, 1007.9383, 1048.3993
[1]18, 942.3648, 977.1614
[1]19, 931.6553, 911.0596
[1]20, 849.2044, 849.4142
[1]21, 789.5621, 792.0565
[1]22, 725.8058, 738.8609
[1]23, 676.6327, 689.5985
[1]24, 633.9880, 643.9220
[1]25, 585.8692, 601.4686
[1]26, 557.8237, 562.0528
[1]27, 533.2380, 525.2181
[1]28, 455.7022, 490.9625
[1]29, 428.4442, 459.3206
[1]30, 397.4571, 430.0461
[1]31, 404.1852, 402.9819
[1]32, 372.7271, 377.4475
[1]33, 359.2236, 353.5855
[1]34, 324.3966, 331.2190
[1]35, 312.4160, 310.3607
[1]36, 290.4317, 290.8062
[1]37, 259.9467, 272.6994
[1]38, 239.4893, 256.1094
[1]39, 237.6665, 240.7942
[1]40, 218.8322, 226.4859
[1]41, 199.1615, 213.2355
[1]42, 199.6782, 200.9590
[1]43, 187.8293, 189.4678
[1]44, 171.0676, 178.7452
[1]45, 169.6818, 168.8735
[1]46, 156.8937, 159.6988
[1]47, 322.0885, 151.4575
[1]48, 151.5732, 144.8096
[1]49, 137.4294, 138.1123
[1]50, 134.5521, 131.5527
[1]51, 115.2498, 125.2981
[1]52, 249.3133, 119.6268
[1]53, 239.5792, 114.8088
[1]54, 107.6542, 110.6242
[1]55, 101.1663, 106.3575
[1]56, 106.9772, 102.2376
[1]57, 93.8754, 98.0850
[1]58, 89.5283, 94.2681
[1]59, 89.2336, 90.6225
[1]60, 86.1404, 87.2746
[1]61, 83.1907, 84.1646
[1]62, 77.6430, 81.2377
[1]63, 88.3826, 78.5655
[1]64, 72.3240, 75.9635
[1]65, 73.7320, 73.6408
[1]66, 70.0038, 71.5421
[1]67, 71.8121, 69.6068
[1]68, 72.7046, 67.7579
[1]69, 67.7781, 66.0632
[1]70, 73.8021, 64.5240
[1]71, 66.3267, 63.0354
[1]72, 66.6083, 61.7379
[1]73, 66.9588, 60.5386
[1]74, 66.0604, 59.4498
[1]75, 64.6843, 58.4203
