Epoch, Train Loss, Validation Loss
[2]1, 2174.0649, 672.5428
[2]2, 969.9996, 571.4501
[2]3, 808.6770, 489.0352
[2]4, 687.2072, 391.8566
[2]5, 575.3741, 350.9833
[2]6, 750.6348, 327.0673
[2]7, 509.7137, 360.6269
[2]8, 499.8268, 308.9562
[2]9, 385.7670, 442.0635
[2]10, 462.5084, 329.7192
[2]11, 419.4221, 366.8578
[2]12, 284.5102, 269.2192
[2]13, 240.4803, 305.8309
[2]14, 264.8605, 243.5000
[2]15, 220.7481, 295.1007
[2]16, 188.4598, 235.5731
[2]17, 126.0242, 273.0185
[2]18, 141.8325, 229.0355
[2]19, 100.2678, 316.1091
[2]20, 94.5814, 237.3756
[2]21, 118.2063, 320.6409
[2]22, 102.0889, 253.3053
[2]23, 84.9408, 280.4890
[2]24, 59.0784, 249.6260
[2]25, 43.2480, 219.0322
[2]26, 50.4993, 220.2543
[2]27, 40.5131, 270.3368
[2]28, 36.1776, 229.8249
[2]29, 43.7853, 308.7783
[2]30, 36.4114, 237.4087
[2]31, 35.6223, 376.1607
[2]32, 89.0729, 268.3934
[2]33, 76.1913, 226.5166
[2]34, 65.0052, 253.5607
[2]35, 60.7848, 202.7862
[2]36, 48.9894, 213.0618
[2]37, 30.7455, 210.8006
[2]38, 26.9008, 238.6487
[2]39, 24.9142, 199.7618
[2]40, 19.2321, 205.8674
[2]41, 17.8880, 208.8724
[2]42, 15.5354, 211.4534
[2]43, 14.8874, 214.0451
[2]44, 13.3675, 216.1759
[2]45, 13.4792, 215.5335
[2]46, 13.4333, 232.0754
[2]47, 14.7447, 212.8031
[2]48, 14.3248, 216.3311
[2]49, 13.7267, 194.3037
[2]50, 13.5182, 220.6887
[2]51, 12.3982, 208.9134
[2]52, 11.4669, 224.5883
[2]53, 12.5233, 216.1950
[2]54, 14.6076, 215.3168
[2]55, 10.0833, 210.7825
[2]56, 11.9677, 208.7882
[2]57, 9.3211, 206.9315
[2]58, 10.1542, 209.9382
[2]59, 9.5371, 209.1456
[2]60, 9.0352, 210.2418
[2]61, 8.9393, 209.8361
[2]62, 8.4320, 206.7395
[2]63, 8.4020, 211.3373
[2]64, 28.5773, 210.4314
[2]65, 8.2797, 211.6101
[2]66, 8.4976, 210.2291
[2]67, 7.9282, 209.0294
[2]68, 7.4827, 212.8527
[2]69, 7.5333, 212.4572
