Epoch, Train Loss, Validation Loss
[2]1, 2137.2634, 528.2044
[2]2, 1041.3181, 625.7710
[2]3, 790.7161, 448.2956
[2]4, 673.5644, 405.3892
[2]5, 605.7699, 373.0781
[2]6, 786.1831, 350.2692
[2]7, 545.1145, 332.4183
[2]8, 518.0509, 330.6573
[2]9, 403.4894, 592.2073
[2]10, 478.9583, 536.7524
[2]11, 544.0710, 496.2461
[2]12, 374.6296, 319.2900
[2]13, 335.8808, 330.0821
[2]14, 391.2344, 462.7507
[2]15, 372.4405, 406.1083
[2]16, 340.5292, 684.8119
[2]17, 321.8087, 370.0006
[2]18, 282.5117, 417.1158
[2]19, 189.5467, 524.4485
[2]20, 220.8377, 427.5173
[2]21, 189.0215, 686.8234
[2]22, 185.2187, 525.6625
[2]23, 185.3225, 685.0463
[2]24, 137.8019, 515.7263
[2]25, 112.4123, 493.6442
[2]26, 100.1795, 515.2028
[2]27, 120.6274, 765.8640
[2]28, 98.9253, 562.7434
[2]29, 90.0564, 579.4691
[2]30, 73.5946, 679.5470
[2]31, 82.6230, 641.8591
[2]32, 47.0672, 619.5040
