Epoch, Train Loss, Validation Loss
[1]1, 3005.5244, 3151.5594
[1]2, 3091.2015, 3150.2235
[1]3, 3018.0350, 3148.8749
[1]4, 3079.5771, 3147.1322
[1]5, 3100.8118, 3145.1527
[1]6, 3003.9666, 3142.7303
[1]7, 3097.8688, 3139.5315
[1]8, 3112.3979, 3135.3967
[1]9, 3042.1224, 3130.2050
[1]10, 3016.1576, 3123.5574
[1]11, 3025.6551, 3114.9910
[1]12, 2995.2072, 3104.2744
[1]13, 2944.2965, 3091.2084
[1]14, 2978.2777, 3075.2666
[1]15, 2921.8091, 3056.7640
[1]16, 2944.5146, 3035.0020
[1]17, 2919.7159, 3010.4651
[1]18, 2883.0599, 2983.3802
[1]19, 2851.8353, 2953.8092
[1]20, 2796.9402, 2922.1034
[1]21, 2834.5605, 2888.3799
[1]22, 2812.1091, 2853.2141
[1]23, 2681.9417, 2818.1934
[1]24, 2722.5878, 2781.1948
[1]25, 2627.9470, 2743.9664
[1]26, 2594.2637, 2706.4788
[1]27, 2553.6530, 2668.8921
[1]28, 2535.7521, 2631.1605
[1]29, 2433.3193, 2594.0388
[1]30, 2547.6359, 2555.7048
[1]31, 2388.2487, 2518.7623
[1]32, 2441.4688, 2481.4806
[1]33, 2388.7770, 2444.7308
[1]34, 2335.8809, 2408.5659
[1]35, 2293.9423, 2372.8901
[1]36, 2222.7839, 2337.9908
[1]37, 2198.0052, 2303.5177
[1]38, 2166.1562, 2269.5709
[1]39, 2153.5481, 2235.9156
[1]40, 2205.0363, 2202.0699
[1]41, 2122.1251, 2169.1269
[1]42, 2069.2968, 2136.8224
[1]43, 2049.7838, 2104.9191
[1]44, 2004.9090, 2073.6096
[1]45, 1989.5681, 2042.6257
[1]46, 1936.8437, 2012.3375
[1]47, 1925.6290, 1982.3187
[1]48, 1898.9833, 1952.7093
[1]49, 1879.3266, 1923.4805
[1]50, 1836.0607, 1894.7924
[1]51, 1836.0302, 1866.2842
[1]52, 1802.6631, 1838.2558
[1]53, 1649.8413, 1813.0109
[1]54, 1724.4115, 1785.9893
[1]55, 1635.5247, 1759.9174
[1]56, 1674.9907, 1733.6932
[1]57, 1700.6577, 1707.5013
[1]58, 1645.1632, 1681.9399
[1]59, 1631.0953, 1656.6701
[1]60, 1602.6408, 1631.8578
[1]61, 1578.6643, 1607.3889
[1]62, 1523.6304, 1583.5464
[1]63, 1563.6160, 1559.5800
[1]64, 1421.2771, 1537.7933
[1]65, 1484.7935, 1514.8160
[1]66, 1433.3848, 1492.4349
[1]67, 1461.9510, 1470.0008
[1]68, 1403.9344, 1448.2070
[1]69, 1375.3536, 1426.7885
[1]70, 1329.8738, 1405.9512
[1]71, 1352.4481, 1385.0784
[1]72, 1309.2576, 1364.6887
[1]73, 1265.9186, 1344.8126
[1]74, 1283.7331, 1324.9386
[1]75, 1269.3347, 1305.3251
[1]76, 1263.1735, 1285.9294
[1]77, 1227.9135, 1266.9910
[1]78, 1206.9704, 1248.3417
[1]79, 1205.3936, 1229.8366
[1]80, 1116.5136, 1212.2027
[1]81, 1163.3101, 1194.3491
[1]82, 1153.4066, 1176.6950
[1]83, 1113.6328, 1159.4951
[1]84, 1075.5449, 1142.7156
[1]85, 1100.7820, 1125.8835
[1]86, 1101.0035, 1109.1711
[1]87, 1091.4219, 1092.6825
[1]88, 1063.4766, 1076.5427
[1]89, 1013.6807, 1060.8980
[1]90, 982.6088, 1045.6332
[1]91, 990.4032, 1030.4187
[1]92, 986.2493, 1015.3596
[1]93, 935.7200, 1000.8369
[1]94, 955.0240, 986.2643
[1]95, 933.0611, 971.9724
[1]96, 922.4586, 957.8820
[1]97, 918.4437, 943.9225
[1]98, 900.0929, 930.2291
[1]99, 848.7202, 917.0577
[1]100, 854.7317, 903.9455
[1]101, 827.8724, 891.1598
[1]102, 817.4743, 878.5324
[1]103, 798.2283, 866.1795
[1]104, 815.0004, 853.7523
[1]105, 804.3090, 841.5514
[1]106, 814.8953, 829.3345
[1]107, 780.1805, 817.4830
[1]108, 757.0122, 805.9398
[1]109, 760.7058, 795.7816
[1]110, 767.2493, 784.2985
[1]111, 737.6956, 773.1431
[1]112, 740.1225, 762.0529
[1]113, 719.8696, 751.1964
[1]114, 728.7780, 741.2356
[1]115, 693.6552, 730.7609
[1]116, 694.3581, 720.3630
[1]117, 681.5493, 710.1535
[1]118, 714.6227, 699.7614
[1]119, 681.6742, 689.6980
[1]120, 635.5986, 680.1053
[1]121, 638.7989, 670.5306
[1]122, 638.8330, 661.0421
[1]123, 607.1828, 651.8841
[1]124, 615.4334, 642.7205
[1]125, 629.9308, 633.5176
[1]126, 590.1273, 624.7179
[1]127, 595.7619, 615.9451
[1]128, 585.8789, 607.3202
[1]129, 573.7675, 598.8241
[1]130, 574.9829, 590.4221
[1]131, 528.5598, 582.4495
[1]132, 532.3825, 574.5328
[1]133, 534.9164, 566.6055
[1]134, 530.5248, 558.8140
[1]135, 504.8678, 551.2865
[1]136, 517.5880, 543.6882
[1]137, 477.9978, 536.4772
[1]138, 492.1629, 529.2386
[1]139, 529.6144, 523.0450
[1]140, 492.2938, 515.9172
[1]141, 496.5838, 508.7624
[1]142, 478.1139, 501.8084
[1]143, 460.5827, 495.0499
[1]144, 482.8722, 489.0091
