Epoch, Train Loss, Validation Loss
[2]1, 14276637772102199296.0000, 391303919256509488118301196288.0000
[2]2, 90834722559388226661774262272.0000, 16923717877625304121344.0000
[2]3, 16910398200252379168768.0000, 16888214875862835658752.0000
[2]4, 16874923627462558482432.0000, 16852786183494218809344.0000
[2]5, 16839522519641659277312.0000, 16817432926419360415744.0000
[2]6, 16804196565639541817344.0000, 16782152852838446792704.0000
[2]7, 16768944639556299259904.0000, 16746947088651384782848.0000
[2]8, 16733766741391931604992.0000, 16711814507958267543552.0000
[2]9, 16698662589671462141952.0000, 16676757362558908760064.0000
[2]10, 16663631621444937449472.0000, 16641771148853681061888.0000
[2]11, 16628674118187334238208.0000, 16606860370442211819520.0000
[2]12, 16593790924323582640128.0000, 16572022775524687347712.0000
[2]13, 16558979788053868969984.0000, 16537258364101107646464.0000
[2]14, 16524242116753076781056.0000, 16502566573221519294464.0000
[2]15, 16489577628946229362688.0000, 16467946839935968870400.0000
[2]16, 16454985761683373293568.0000, 16433400290144363216896.0000
[2]17, 16420466796439485284352.0000, 16398925797946795491328.0000
[2]18, 16386019325839681781760.0000, 16364524489243172536320.0000
[2]19, 16351645038733823049728.0000, 16330192986333773824000.0000
[2]20, 16317341683322095403008.0000, 16295936355768180146176.0000
[2]21, 16283110948454359105536.0000, 16261751219846670974976.0000
[2]22, 16248952552655637446656.0000, 16227635889719386046464.0000
[2]23, 16214865088551046873088.0000, 16193593180136092467200.0000
[2]24, 16180849119090540806144.0000, 16159623654046743658496.0000
[2]25, 16146905488699049377792.0000, 16125723370801665671168.0000
[2]26, 16113032508526712324096.0000, 16091895145150625611776.0000
[2]27, 16079230460048506355712.0000, 16058136725293809795072.0000
[2]28, 16045498780314478051328.0000, 16024450363031031906304.0000
[2]29, 16011838595224534253568.0000, 15990833243612524838912.0000
[2]30, 15978248215928814698496.0000, 15957287618838102278144.0000
[2]31, 15944728768327226228736.0000, 15923812925757810802688.0000
[2]32, 15911280533894745554944.0000, 15890407475521790148608.0000
[2]33, 15877901823781512413184.0000, 15857071831079993737216.0000
[2]34, 15844592075037573382144.0000, 15823807681282281832448.0000
[2]35, 15811353539462742147072.0000, 15790612211378887327744.0000
[2]36, 15778185372632088576000.0000, 15757485984319763644416.0000
[2]37, 15745084759795845562368.0000, 15724429563054864203776.0000
[2]38, 15712054797178756923392.0000, 15691442947584189005824.0000
[2]39, 15679094077405939105792.0000, 15658526137907738050560.0000
[2]40, 15646201474577485266944.0000, 15625677445175651074048.0000
[2]41, 15613379521968185802752.0000, 15592897432337881497600.0000
[2]42, 15580625686303250317312.0000, 15560185536444475899904.0000
[2]43, 15547940249057655521280.0000, 15527543446345294544896.0000
[2]44, 15515323491706378125312.0000, 15494971162040337432576.0000
[2]45, 15482775695724394840064.0000, 15462465305829884035072.0000
[2]46, 15450296016686775533568.0000, 15430028129513748037632.0000
[2]47, 15417883610168590073856.0000, 15397658507192022597632.0000
[2]48, 15385540446494675435520.0000, 15365357564764614557696.0000
[2]49, 15353264273865217933312.0000, 15333124176331617075200.0000
