Epoch, Train Loss, Validation Loss
1, 155.4200, 207.0335
2, 163.6974, 158.5904
3, 120.3164, 116.1765
4, 97.8308, 99.4190
5, 82.7939, 81.4110
6, 82.3216, 75.9783
7, 68.6266, 86.6162
8, 71.5874, 90.7389
9, 79.5959, 72.7602
10, 74.7654, 60.2588
11, 69.4759, 64.2688
12, 71.3233, 65.2514
13, 69.4586, 61.9079
14, 68.9650, 61.0819
15, 76.8432, 61.9306
16, 69.9889, 58.0547
17, 71.1366, 56.3124
18, 71.5909, 62.7002
19, 64.5225, 60.2041
20, 61.4138, 56.9937
21, 63.0579, 57.3109
22, 70.7833, 58.7684
23, 76.9598, 55.7055
24, 63.8345, 55.0436
25, 75.3744, 62.2796
26, 59.9143, 58.4362
27, 72.8247, 58.1719
28, 67.5017, 62.1271
29, 64.7954, 57.8255
30, 64.9171, 64.1766
31, 61.8379, 61.9596
32, 72.6261, 57.3890
33, 78.1583, 54.3511
34, 78.2087, 63.3251
35, 67.3610, 59.5883
36, 68.1657, 63.0710
37, 60.8820, 58.7967
38, 63.8304, 62.2243
39, 65.1486, 57.1935
40, 60.6498, 54.8738
41, 72.8580, 56.8003
42, 58.1385, 59.0689
43, 65.3039, 58.9288
Test RMSE: 7.0250, MAE: 1.2864
