Epoch, Train Loss, Validation Loss
1, 175.7957, 217.1596
2, 155.5116, 201.0283
3, 135.4940, 170.9470
4, 129.8863, 134.9777
5, 105.5190, 107.6933
6, 101.0454, 93.0206
7, 78.5417, 84.3479
8, 78.4404, 84.7711
9, 81.0807, 78.8639
10, 71.4049, 67.7015
11, 70.1854, 65.0578
12, 73.1470, 64.1848
13, 72.7472, 64.2544
14, 81.7583, 61.8461
15, 78.2566, 58.5673
16, 74.0102, 59.1815
17, 70.3111, 65.2423
18, 80.1715, 63.4699
19, 70.2615, 60.7630
20, 69.0911, 69.1850
21, 66.3470, 71.9078
22, 77.3959, 64.6226
23, 71.1068, 56.8213
24, 70.7073, 56.8520
25, 67.9371, 60.4475
26, 65.7421, 71.7135
27, 75.9218, 76.3432
28, 74.5965, 66.3676
29, 65.0784, 57.9244
30, 64.7774, 54.9504
31, 83.2536, 56.2532
32, 67.4003, 59.5119
33, 66.1532, 63.1386
34, 73.7639, 62.1046
35, 75.8425, 57.2532
36, 69.8916, 55.5659
37, 69.4202, 62.9792
38, 60.4752, 77.9963
39, 81.5499, 78.5442
40, 97.5743, 61.1963
Test RMSE: 7.1002, MAE: 1.2537
