Epoch, Train Loss, Validation Loss
1, 154.8660, 201.8389
2, 155.0534, 142.9180
3, 114.2375, 107.6181
4, 93.7193, 99.2787
5, 81.2013, 77.7297
6, 82.2054, 74.3863
7, 66.7053, 89.9882
8, 72.3410, 92.3583
9, 79.1520, 69.3622
10, 76.4108, 58.7604
11, 69.7271, 67.3551
12, 72.3917, 67.2517
13, 69.6467, 60.1822
14, 69.3095, 59.8821
15, 76.8686, 63.0794
16, 70.1615, 58.1346
17, 71.1949, 55.7937
18, 71.4739, 63.1073
19, 64.3834, 59.9004
20, 61.0796, 56.4346
21, 62.9289, 57.3731
22, 70.4957, 58.9669
23, 76.4617, 55.0593
24, 63.9652, 54.8635
25, 75.6166, 63.9007
26, 59.6782, 57.4430
27, 72.5285, 57.5220
28, 67.5885, 63.1647
29, 64.4492, 57.2914
30, 64.4039, 64.0039
31, 61.2416, 60.7084
32, 71.6921, 56.1998
33, 77.3847, 54.1348
34, 78.9611, 65.5391
35, 66.9225, 57.6772
36, 66.7409, 61.8323
37, 60.1931, 58.3022
38, 62.6396, 63.0347
39, 63.0838, 55.1140
40, 59.6380, 54.2981
41, 71.4785, 58.2030
42, 56.1070, 56.3900
43, 62.9613, 57.3234
Test RMSE: 6.9962, MAE: 1.2511
