Epoch, Train Loss, Validation Loss
1, 155.1510, 204.5081
2, 159.3311, 150.1843
3, 117.0868, 110.8955
4, 95.2108, 99.0020
5, 81.7299, 79.3456
6, 82.3309, 74.9513
7, 67.5208, 88.4727
8, 71.9457, 91.9221
9, 79.5673, 71.2130
10, 75.6513, 59.4410
11, 69.5948, 65.5764
12, 71.7745, 66.2317
13, 69.5491, 61.1056
14, 69.1397, 60.4196
15, 76.8154, 62.3588
16, 70.0657, 58.0765
17, 71.1389, 56.0674
18, 71.6001, 62.8106
19, 64.5014, 59.8720
20, 61.2800, 56.5612
21, 62.9925, 57.2917
22, 70.6799, 58.9509
23, 76.7410, 55.4201
24, 63.9302, 54.9611
25, 75.4403, 63.1451
26, 59.7220, 57.8508
27, 72.9566, 58.3670
28, 68.0699, 63.5936
29, 65.1309, 57.4627
30, 64.6869, 64.3754
31, 61.6615, 61.4756
32, 72.2568, 56.8627
33, 77.9072, 54.4079
34, 78.6707, 65.0984
35, 67.0868, 58.8349
36, 67.2007, 62.2009
37, 60.5601, 58.5808
38, 63.2310, 63.2979
39, 64.1205, 56.3758
40, 60.0519, 54.6124
41, 71.7815, 57.8317
42, 57.2842, 58.2493
43, 64.0060, 57.8678
Test RMSE: 6.9724, MAE: 1.2427
