Epoch, Train Loss, Validation Loss
1, 20934.7748, 207.0916
2, 200.5342, 191.4544
3, 133.4079, 137.6485
4, 253.4280, 137.6220
5, 927.2119, 121.5327
6, 115.5551, 95.2275
7, 187.1652, 117.0327
8, 116.3287, 83.7777
9, 103.7451, 77.2536
10, 84.7018, 74.0886
11, 77.5063, 78.7261
12, 72.4031, 60.0995
13, 70.4695, 74.4274
14, 69.1623, 63.5594
15, 74.9690, 56.4422
16, 70.5159, 56.8919
17, 67.7775, 73.4594
18, 68.3510, 52.3766
19, 65.4208, 84.9614
20, 58.3365, 60.0816
21, 73.1468, 69.0538
22, 67.1982, 52.8398
23, 75.7690, 52.5163
24, 58.4406, 71.0836
25, 70.5686, 59.1807
26, 65.9303, 88.0306
27, 71.5607, 53.7875
28, 63.9073, 55.3354
Test RMSE: 7.5382, MAE: 1.9157
