Epoch, Train Loss, Validation Loss
1, 153.9308, 193.4479
2, 143.7892, 129.6455
3, 106.8232, 108.3385
4, 94.1873, 100.2092
5, 80.7349, 74.1621
6, 80.3267, 75.6139
7, 65.8017, 95.5378
8, 74.1573, 89.9155
9, 75.6001, 63.5074
10, 78.6423, 57.9698
11, 70.3278, 75.8304
12, 75.1360, 67.8143
13, 69.9983, 56.8892
14, 69.9015, 60.4594
15, 77.7810, 67.0721
16, 70.2430, 57.1867
17, 72.3742, 54.9652
18, 71.6869, 65.8372
19, 64.6786, 59.8796
20, 60.5575, 55.1464
21, 62.7903, 57.4140
22, 70.1101, 59.4516
23, 75.5890, 54.2204
24, 64.2456, 54.7929
25, 76.1618, 66.1182
26, 59.3221, 55.6773
27, 72.2207, 57.3818
28, 68.2412, 65.1990
29, 64.5398, 56.0086
30, 63.7641, 64.0607
31, 60.3409, 59.6713
32, 70.7223, 54.9358
33, 76.0730, 53.9884
34, 79.8926, 67.2262
35, 67.2506, 55.0060
36, 65.7559, 63.3070
37, 59.2909, 58.0452
38, 61.0108, 61.4787
39, 60.2322, 53.5503
40, 58.2347, 55.0390
41, 69.5822, 57.3330
42, 53.4069, 53.7561
43, 59.3135, 59.3339
44, 62.7929, 53.2901
45, 70.6526, 52.3405
46, 65.1301, 53.6017
47, 60.6011, 52.2183
48, 59.3318, 60.0823
49, 57.0876, 51.8692
50, 56.3755, 58.8722
51, 70.6548, 57.2338
52, 68.6279, 52.0193
53, 70.3846, 75.9423
54, 54.5476, 57.7247
55, 71.4220, 57.0818
56, 61.4827, 82.7830
57, 61.9319, 55.1682
58, 55.0456, 58.5615
59, 55.1501, 68.7805
Test RMSE: 7.0916, MAE: 1.3004
