Epoch, Train Loss, Validation Loss
1, 267155931.8462, 152075726.6296
2, 152844717.3185, 13143.6924
3, 148275.0989, 6870.4761
4, 2897.9938, 242.5631
5, 414.5497, 211.1497
6, 142.7519, 202.7035
7, 3540.9597, 217.2840
8, 193.0074, 233.4144
9, 202.0939, 188.0124
10, 139.8559, 193.3988
11, 158.2285, 178.2498
12, 133.8026, 122.7031
13, 111.7854, 97.4748
14, 99.3297, 83.1828
15, 91.4898, 88.1109
16, 76.9809, 64.0365
17, 79.7004, 58.9935
18, 77.5471, 73.5877
19, 69.5368, 70.3330
20, 66.0968, 60.2414
21, 65.0525, 60.3969
22, 71.7006, 63.7807
23, 81.9385, 56.5816
24, 66.6988, 55.1117
25, 80.1247, 67.8765
26, 64.1763, 57.8484
27, 75.6359, 59.4528
28, 71.7546, 66.8685
29, 67.8361, 57.4656
30, 71.2448, 69.4127
31, 64.3461, 65.6620
32, 73.3252, 56.3538
33, 84.0972, 55.3120
34, 87.8384, 72.3317
Test RMSE: 7.8680, MAE: 1.7057
