Epoch, Train Loss, Validation Loss
1, 176.4188, 220.6231
2, 159.9943, 220.1126
3, 152.7428, 219.1476
4, 175.0269, 217.4498
5, 164.6708, 214.6962
6, 179.5110, 210.6178
7, 135.1634, 205.0738
8, 148.2378, 198.1539
9, 161.9586, 189.4125
10, 140.9885, 178.9112
11, 144.7778, 167.1960
12, 139.4105, 154.5111
13, 132.5764, 141.7881
14, 139.6453, 129.7851
15, 128.8988, 118.8089
16, 104.6589, 109.1599
17, 100.9355, 101.3989
18, 106.1223, 94.4666
19, 82.9570, 88.9043
20, 82.8598, 86.6204
21, 76.9326, 85.1817
22, 87.2628, 82.7773
23, 81.0153, 78.2879
24, 79.7555, 74.1027
25, 71.6406, 70.7935
26, 74.5211, 70.0860
27, 76.9438, 70.8840
28, 75.7391, 71.0742
29, 70.2946, 70.4189
30, 68.9728, 67.8245
31, 86.2047, 65.1345
32, 70.6574, 63.2611
33, 70.1016, 62.7701
34, 74.6595, 63.0717
35, 78.4601, 63.0200
36, 70.4519, 62.3616
37, 72.4932, 63.1666
38, 65.3027, 66.1959
39, 76.7758, 68.8785
40, 96.0640, 68.1435
41, 74.9480, 64.6225
42, 67.6543, 61.9697
43, 65.4947, 60.7191
44, 73.5946, 60.4308
45, 73.4229, 60.1796
46, 64.7127, 60.2595
47, 74.4826, 60.7628
48, 69.6003, 60.6435
49, 67.7183, 60.1450
50, 67.1070, 61.3311
51, 79.4819, 62.4723
52, 66.5529, 62.0789
53, 65.5951, 62.8652
54, 67.0218, 63.3568
55, 65.5774, 63.8521
56, 65.4759, 65.2494
57, 64.4425, 65.8128
58, 70.0060, 64.3090
59, 82.1171, 61.5045
Test RMSE: 7.1472, MAE: 1.1401
