Epoch, Train Loss, Validation Loss
1, 156.4733, 216.7103
2, 181.9525, 200.3355
3, 142.8197, 169.5990
4, 128.2394, 132.5088
5, 106.0924, 106.2195
6, 90.7154, 94.7071
7, 77.5551, 94.2442
8, 76.3071, 92.6774
9, 83.7928, 81.0350
10, 75.4330, 67.5214
11, 71.3566, 64.6764
12, 72.4388, 63.8646
13, 70.1834, 65.6321
14, 69.2753, 66.6021
15, 78.1817, 64.3345
16, 70.8419, 59.3963
17, 71.6949, 56.9369
18, 72.1253, 60.5622
19, 65.1013, 61.5555
20, 62.8567, 60.1297
21, 63.7834, 58.3941
22, 71.6523, 57.7103
23, 77.6740, 56.4273
24, 64.1985, 55.8442
25, 75.3521, 59.4364
26, 60.8579, 59.4493
27, 74.5315, 60.0780
28, 68.5888, 61.9921
29, 65.9313, 59.0993
30, 66.3096, 62.6903
31, 63.7510, 63.6342
32, 75.6297, 61.8638
33, 78.3947, 56.3489
34, 76.8699, 58.4720
Test RMSE: 7.0718, MAE: 1.2985
