Epoch, Train Loss, Validation Loss
1, 169.8904, 183.4088
2, 132.0001, 154.1259
3, 112.1602, 108.8563
4, 93.9298, 88.4177
5, 80.2442, 83.7956
6, 84.2472, 73.5870
7, 75.6692, 78.9794
8, 74.7746, 94.9836
9, 76.7076, 59.9303
10, 67.7020, 71.7769
11, 75.5857, 67.5742
12, 73.5625, 54.7509
13, 70.5059, 66.9634
14, 76.7815, 55.7132
15, 82.0571, 57.3498
16, 65.3820, 58.5774
17, 62.9618, 54.4073
18, 70.6023, 52.5839
19, 57.0713, 79.6075
20, 71.6633, 66.6110
21, 72.4931, 55.0726
22, 79.0307, 72.3012
23, 66.9853, 56.9604
24, 71.0803, 62.4006
25, 58.3679, 58.1052
26, 55.4986, 65.4543
27, 63.8126, 53.3722
28, 62.4906, 53.6782
Test RMSE: 6.8993, MAE: 1.3064
