Epoch, Train Loss, Validation Loss
1, 171.0735, 188.8816
2, 136.0213, 142.0947
3, 103.9984, 117.4398
4, 91.4661, 82.6526
5, 79.7835, 80.9414
6, 83.5774, 78.7866
7, 74.5401, 67.1059
8, 69.2785, 82.7907
9, 77.8771, 69.7836
10, 69.4876, 58.2153
11, 68.8643, 67.4261
12, 71.3291, 59.3719
13, 70.5691, 57.2134
14, 80.7815, 58.2427
15, 76.9420, 55.4987
16, 71.5532, 60.5381
17, 70.0587, 67.3092
18, 75.5472, 55.0973
19, 72.7318, 65.1324
20, 69.6617, 99.2657
21, 74.2663, 65.8382
22, 67.3929, 56.3536
23, 75.5616, 58.8342
24, 73.5704, 68.1100
25, 64.7505, 57.1944
26, 61.9420, 67.4328
27, 71.4788, 67.4843
28, 69.6473, 54.2937
29, 62.0730, 56.6825
30, 59.9241, 55.2394
31, 77.6003, 53.5298
32, 62.5377, 54.7488
33, 59.5982, 62.1263
34, 65.6508, 53.2387
35, 69.1639, 52.2942
36, 59.6023, 62.1178
37, 54.7205, 65.6868
38, 57.1449, 61.4534
39, 66.3086, 55.0178
40, 74.6846, 55.8024
41, 70.0099, 58.4009
42, 56.3648, 61.5605
43, 51.5805, 54.9674
44, 58.1270, 57.3512
45, 59.3441, 55.6173
Test RMSE: 6.8681, MAE: 1.1940
