Epoch, Train Loss, Validation Loss
1, 155.6695, 209.3343
2, 167.7395, 167.1643
3, 123.9231, 123.8565
4, 101.9064, 101.6011
5, 84.9741, 84.2203
6, 82.7176, 77.9314
7, 69.9530, 86.2233
8, 71.8918, 89.9220
9, 79.7936, 74.2647
10, 74.2956, 61.3948
11, 69.4763, 63.6062
12, 71.1304, 64.4795
13, 69.4672, 62.7646
14, 68.9126, 61.8945
15, 76.9614, 61.6644
16, 69.9357, 57.9409
17, 71.2781, 56.5398
18, 71.7911, 62.5911
19, 64.7330, 60.2965
20, 61.6686, 57.1109
21, 63.2700, 57.1761
22, 71.0131, 58.6725
23, 77.1854, 56.0075
24, 63.8481, 55.1409
25, 75.2948, 61.4963
26, 60.1290, 58.8184
27, 73.1835, 58.5749
28, 67.6647, 61.9480
29, 65.1263, 58.0832
30, 65.3165, 64.0078
31, 62.2532, 62.4777
32, 73.2967, 58.1684
33, 78.3982, 54.5018
34, 77.7274, 61.9909
35, 67.9564, 60.1889
36, 68.9981, 64.2497
37, 61.1652, 59.5433
38, 64.6361, 61.5295
39, 66.0731, 58.0359
40, 61.4587, 55.7779
41, 73.3260, 56.4728
42, 59.4438, 59.3199
43, 66.5680, 60.7310
Test RMSE: 7.0079, MAE: 1.2354
