Epoch, Train Loss, Validation Loss
1, 156.7382, 218.9343
2, 186.5082, 211.8531
3, 152.9566, 196.4921
4, 149.4241, 171.6841
5, 128.3734, 142.6653
6, 107.6870, 119.4432
7, 92.1325, 108.3130
8, 84.4287, 104.0754
9, 94.3825, 94.8393
10, 79.9352, 80.0344
11, 76.4622, 71.8681
12, 76.4155, 67.0243
13, 73.3134, 66.5840
14, 71.2002, 68.6218
15, 79.5334, 68.8822
16, 73.3409, 64.7175
17, 71.8802, 60.2728
18, 72.4575, 60.2006
19, 65.5892, 60.5530
20, 63.3016, 60.8624
21, 64.3708, 60.2403
22, 72.1859, 59.1053
23, 77.8357, 57.2686
24, 64.6591, 56.2923
25, 75.5526, 58.5890
26, 61.3744, 59.4132
27, 75.4152, 60.5556
28, 69.1145, 62.2999
29, 66.1237, 60.0511
30, 66.8907, 62.1737
31, 64.6112, 63.0937
32, 75.8928, 62.6967
33, 78.3031, 58.0306
34, 77.1565, 58.4815
Test RMSE: 7.1006, MAE: 1.2625
