Epoch, Train Loss, Validation Loss
1, 505.5486, 217.4221
2, 171.7349, 143.3395
3, 135.2198, 150.5087
4, 119.9273, 128.6827
5, 98.0883, 166.3510
6, 123.7230, 87.2876
7, 76.7614, 133.6336
8, 90.2478, 115.1798
9, 89.8174, 70.0677
10, 74.2652, 66.4123
11, 69.3981, 74.9456
12, 70.5631, 61.2570
13, 66.7055, 58.7116
14, 63.4538, 72.8944
15, 79.3665, 61.6430
16, 64.0729, 55.1618
17, 66.9664, 63.2441
18, 72.7561, 61.5515
19, 61.1030, 52.2101
20, 59.2394, 62.8617
21, 56.9671, 54.6438
22, 65.7695, 54.1133
23, 71.2393, 51.7752
24, 56.8122, 67.5203
25, 72.6634, 55.6366
26, 54.5981, 52.9965
27, 57.1815, 65.2358
28, 55.4231, 54.3810
29, 53.7347, 80.9531
30, 64.3314, 53.6328
31, 81.0487, 69.6818
32, 80.7988, 65.6439
33, 102.4188, 88.8271
Test RMSE: 7.2302, MAE: 1.4187
